year,R1,R2
1950,28.75,3.444444444444444
1951,4.25,14.666666666666668
1952,28.5,19.555555555555557
1953,41.25,14.333333333333334
1954,14.75,19.444444444444443
1955,18.5,16.11111111111111
1956,35.125,13.888888888888886
1957,22.875,15.555555555555555
1958,18.5,17.444444444444446
1959,45.375,5.888888888888888
1960,39.625,47.33333333333333
1961,10.5,26.333333333333336
1962,20.125,9.999999999999998
1963,41.375,40.44444444444444
1964,25.625,20.44444444444444
1965,24.875,34.888888888888886
1966,12.875,17.444444444444446
1967,47.375,24.555555555555557
1968,11.875,16.444444444444446
1969,36.75,33.33333333333333
1970,32.875,12.666666666666664
1971,4.625,27.666666666666668
1972,36.625,4.222222222222222
1973,10.875,14.666666666666666
1974,35.5,6.555555555555555
1975,21.875,3.444444444444445
1976,24.625,27.22222222222222
1977,13.75,21.000000000000004
1978,28.125,45.44444444444444
1979,58.375,11.222222222222223
1980,24.5,36.55555555555556
1981,25.0,17.88888888888889
1982,32.875,15.666666666666666
1983,39.0,13.0
1984,41.125,27.333333333333336
1985,20.625,26.444444444444443
1986,13.75,21.444444444444446
1987,5.875,21.22222222222222
1988,30.25,13.88888888888889
1989,11.375,31.666666666666668
1990,48.625,11.666666666666666
1991,15.75,30.44444444444444
1992,21.375,9.666666666666668
1993,16.25,12.0
1994,7.75,5.777777777777778
1995,10.0,16.111111111111114
1996,11.75,2.2222222222222223
1997,30.125,5.111111111111111
1998,16.625,16.77777777777778
1999,20.625,18.77777777777777
2000,25.875,13.44444444444444
2001,29.75,28.666666666666664
2002,12.0,16.666666666666668
2003,2.5,36.888888888888886
2004,25.875,15.88888888888889
2005,15.25,9.666666666666666
2006,38.625,31.44444444444444
2007,14.25,15.111111111111107
2008,30.125,15.333333333333332
2009,5.75,19.77777777777777
2010,31.0,15.77777777777778
2011,35.75,23.88888888888889
2012,5.0,20.555555555555557
2013,25.25,24.666666666666664
2014,28.0,22.88888888888889
2015,36.125,21.0
2016,46.375,11.666666666666666
2017,48.25,20.88888888888889
2018,14.5,28.22222222222222
2019,18.25,10.0
2020,15.375,5.999999999999998
2021,24.25,21.0
2022,19.0,30.0
2023,20.25,21.0
2024,24.25,28.77777777777778
2025,42.0,56.77777777777778
2026,29.5,24.111111111111114
2027,19.875,53.888888888888886
2028,5.5,20.22222222222222
2029,13.0,23.11111111111111
2030,18.0,15.666666666666664
2031,21.375,26.0
2032,1.625,24.88888888888889
2033,24.0,23.111111111111107
2034,27.5,32.66666666666667
2035,17.625,25.666666666666664
2036,32.5,10.555555555555555
2037,45.375,13.444444444444446
2038,28.625,11.333333333333332
2039,14.25,12.222222222222223
2040,31.125,18.55555555555556
2041,35.625,11.333333333333334
2042,29.125,13.444444444444445
2043,54.375,21.33333333333333
2044,22.25,28.22222222222222
2045,31.625,9.666666666666664
2046,67.75,15.11111111111111
2047,68.5,4.666666666666666
2048,16.5,21.0
2049,21.5,25.111111111111107
2050,28.5,18.77777777777778
