year,R1,R2
1950,17.625,19.0
1951,37.625,56.11111111111113
1952,42.625,10.22222222222222
1953,25.25,42.888888888888886
1954,13.875,33.0
1955,22.0,24.88888888888889
1956,32.0,15.111111111111107
1957,27.25,28.66666666666666
1958,29.875,17.88888888888889
1959,43.625,41.333333333333336
1960,33.625,21.88888888888889
1961,46.375,22.77777777777777
1962,18.75,15.0
1963,17.625,27.88888888888889
1964,12.375,16.444444444444443
1965,40.25,26.77777777777777
1966,38.75,4.0
1967,30.0,6.444444444444444
1968,22.75,16.555555555555554
1969,20.375,11.666666666666666
1970,33.25,5.333333333333334
1971,20.75,30.0
1972,25.625,13.888888888888888
1973,11.375,20.444444444444443
1974,19.75,11.777777777777777
1975,35.75,6.666666666666666
1976,37.375,11.555555555555555
1977,13.375,26.77777777777778
1978,18.25,8.11111111111111
1979,7.75,29.55555555555556
1980,29.25,24.111111111111114
1981,8.625,20.22222222222222
1982,11.875,10.666666666666666
1983,33.75,18.666666666666668
1984,14.75,16.22222222222222
1985,22.625,10.111111111111107
1986,56.125,2.888888888888889
1987,38.5,27.22222222222222
1988,12.625,11.0
1989,36.875,29.88888888888888
1990,46.375,7.777777777777778
1991,16.375,14.22222222222222
1992,15.25,17.555555555555557
1993,12.375,24.11111111111111
1994,8.25,14.444444444444445
1995,27.625,14.444444444444445
1996,42.625,9.11111111111111
1997,30.25,13.22222222222222
1998,11.125,12.666666666666668
1999,8.875,11.11111111111111
2000,15.875,33.11111111111111
2001,19.75,19.22222222222222
2002,6.75,23.444444444444443
2003,6.625,14.88888888888889
2004,23.125,14.0
2005,19.25,15.11111111111111
2006,20.0,34.666666666666664
2007,33.125,13.999999999999998
2008,13.875,22.666666666666664
2009,47.125,39.88888888888889
2010,57.375,5.444444444444445
2011,35.25,22.77777777777778
2012,26.125,11.22222222222222
2013,19.875,24.555555555555557
2014,18.5,20.444444444444443
2015,28.625,11.444444444444445
2016,22.25,38.77777777777778
2017,26.0,23.111111111111114
2018,3.75,30.111111111111114
2019,17.0,11.555555555555555
2020,44.125,25.666666666666668
2021,29.125,33.88888888888889
2022,19.25,15.333333333333334
2023,16.375,12.666666666666666
2024,28.875,19.0
2025,17.125,17.77777777777778
2026,34.625,14.111111111111107
2027,10.25,6.666666666666666
2028,30.25,8.555555555555555
2029,30.25,10.888888888888888
2030,42.5,20.333333333333336
2031,18.25,21.666666666666668
2032,5.25,7.999999999999999
2033,38.75,18.22222222222222
2034,26.75,24.0
2035,26.0,23.111111111111107
2036,23.0,27.11111111111111
2037,35.75,26.666666666666664
2038,17.125,11.333333333333334
2039,34.125,26.77777777777778
2040,26.875,26.33333333333333
2041,40.375,15.777777777777777
2042,29.25,0.0
2043,31.75,35.77777777777778
2044,31.125,23.22222222222222
2045,28.75,15.666666666666668
2046,55.5,14.11111111111111
2047,11.75,22.666666666666668
2048,26.5,26.11111111111111
2049,23.0,29.111111111111107
2050,24.25,6.888888888888888
