year,gmst
1951,13.848464419759216
1952,13.825693292060418
1953,13.809687173622844
1954,13.866586253093416
1955,13.9341981954518
1956,13.987285977144843
1957,14.03791282213092
1958,14.022035985204052
1959,13.981018511227187
1960,13.992906388023188
1961,13.944208587273634
1962,13.873187518236756
1963,13.831613632409413
1964,13.72778986542299
1965,13.67381429383753
1966,13.704448297751142
1967,13.71512259281151
1968,13.743680227539368
1969,13.75696725786224
1970,13.722072782952388
1971,13.686491239304686
1972,13.706890761771357
1973,13.75232368503759
1974,13.801132153908505
1975,13.836188395385763
1976,13.879953462923618
1977,13.90942834715547
1978,13.947489237007405
1979,14.043215128054628
1980,14.120152722919112
1981,14.17687752782408
1982,14.202399651754147
1983,14.19570972487597
1984,14.165054161097627
1985,14.093870371223906
1986,14.120600599839456
1987,14.17795514647495
1988,14.297432746692005
1989,14.453968646874674
1990,14.477621921662418
1991,14.41237207795458
1992,14.244923883793929
1993,14.132943911732264
1994,14.12090563526944
1995,14.157655052283577
1996,14.27698468232862
1997,14.373043296851169
1998,14.461959175817295
1999,14.526062732414488
2000,14.562472499262784
2001,14.632557009386272
2002,14.731227029342062
2003,14.790449895737906
2004,14.781030068238884
2005,14.742374805761944
2006,14.69525436809191
2007,14.751950085067971
2008,14.891316576079731
2009,15.021559742345056
2010,15.116263642063146
2011,15.135027132991242
2012,15.140515314633593
2013,15.157517119710027
2014,15.171171903001277
2015,15.189668043399504
2016,15.203135369515998
2017,15.206582466297183
2018,15.195468855055386
2019,15.242403266829626
2020,15.30726550542638
2021,15.321740791585938
2022,15.37549570157656
2023,15.421414727879307
2024,15.458619759476075
2025,15.53611126541871
2026,15.566161037697109
2027,15.635323718615735
2028,15.68550062817993
2029,15.700928391665174
2030,15.760469526007991
2031,15.815369815980766
2032,15.846262191284938
2033,15.890054631580696
2034,15.967590941314931
2035,16.034093522878976
2036,16.106947009184534
2037,16.17433605764641
2038,16.22601556832685
2039,16.24014684014017
2040,16.305358025877613
2041,16.341142707750016
2042,16.32823729798851
2043,16.353861015844736
2044,16.339698793082366
2045,16.38800776787969
2046,16.453828784834577
2047,16.53621551173764
2048,16.65420490165535
2049,16.738877302867362
2050,16.807059050706687
2051,16.83663978226985
2052,16.86083344305684
2053,16.88860520969651
2054,16.93018468112431
2055,17.002815487132626
2056,17.07876580479398
2057,17.08839161721905
2058,17.077686286848415
2059,17.06953863411386
2060,17.09203656965601
2061,17.232528322681798
2062,17.39448804851387
2063,17.51433392934348
2064,17.58769231302996
2065,17.65494704536517
2066,17.646524857398333
2067,17.66316680908782
2068,17.739778040319074
2069,17.77958674051778
2070,17.822826681490845
2071,17.855052017533943
2072,17.89366076317447
2073,17.930649766745525
2074,18.02673705197867
2075,18.145745454023803
2076,18.14420506067656
2077,18.15474013421796
2078,18.203922048227145
2079,18.238408992592465
2080,18.3470854500173
2081,18.433227359679567
2082,18.44490775573725
2083,18.490145376654304
2084,18.511053749591827
2085,18.53226024231423
2086,18.67777156903485
2087,18.7658493911812
2088,18.77511394344102
2089,18.817561675729195
2090,18.869454178920776
2091,18.967960327345164
2092,19.054815454989164
2093,19.16244805832271
2094,19.240146931827297
2095,19.240934181293127
2096,19.313980430591897
2097,19.390955424753272
2098,19.42387956533912
2099,19.488791710672963
2100,19.54554743581708
