year,R1,R2
1950,30.0,20.111111111111107
1951,46.875,39.33333333333334
1952,59.0,24.0
1953,31.5,19.666666666666664
1954,14.25,7.444444444444445
1955,37.25,31.0
1956,30.625,18.77777777777777
1957,23.75,1.888888888888889
1958,32.125,7.555555555555555
1959,31.25,10.11111111111111
1960,4.375,19.555555555555557
1961,41.0,25.77777777777778
1962,20.375,24.77777777777778
1963,3.875,15.888888888888893
1964,17.625,27.222222222222214
1965,22.75,3.888888888888888
1966,12.625,16.555555555555557
1967,19.25,17.444444444444443
1968,18.125,36.44444444444444
1969,25.625,9.666666666666668
1970,12.5,46.22222222222221
1971,3.25,15.444444444444445
1972,10.25,21.0
1973,32.625,16.555555555555557
1974,13.125,28.77777777777778
1975,18.875,6.888888888888888
1976,11.875,15.555555555555555
1977,8.5,21.88888888888889
1978,15.5,21.33333333333333
1979,21.125,45.55555555555556
1980,17.875,3.666666666666667
1981,43.0,4.111111111111112
1982,29.75,4.666666666666666
1983,49.75,17.666666666666664
1984,31.875,16.333333333333332
1985,24.125,22.88888888888889
1986,16.125,12.555555555555554
1987,25.75,12.0
1988,19.0,4.888888888888889
1989,38.375,17.666666666666664
1990,4.375,35.111111111111114
1991,14.75,19.33333333333333
1992,13.875,13.111111111111107
1993,22.25,15.888888888888888
1994,34.0,34.888888888888886
1995,24.375,12.555555555555555
1996,16.25,29.444444444444443
1997,7.25,20.88888888888889
1998,14.75,26.11111111111111
1999,12.875,7.0
2000,19.75,23.444444444444446
2001,16.375,18.88888888888889
2002,35.125,3.333333333333334
2003,30.625,8.333333333333332
2004,45.75,30.77777777777778
2005,36.875,25.55555555555556
2006,21.375,15.22222222222222
2007,31.875,12.888888888888888
2008,42.875,15.555555555555554
2009,28.375,12.0
2010,29.875,18.33333333333333
2011,49.75,7.555555555555555
2012,17.75,2.7777777777777777
2013,22.625,50.33333333333334
2014,35.625,23.66666666666666
2015,38.375,24.666666666666668
2016,17.0,19.666666666666664
2017,15.75,3.333333333333333
2018,28.25,23.000000000000004
2019,10.5,15.88888888888889
2020,22.75,39.22222222222222
2021,6.0,26.0
2022,5.125,32.44444444444444
2023,5.0,22.0
2024,19.25,21.555555555555557
2025,23.375,9.0
2026,5.5,13.111111111111107
2027,8.125,26.444444444444443
2028,17.5,14.333333333333334
2029,23.375,26.111111111111107
2030,28.375,26.999999999999996
2031,26.625,40.55555555555556
2032,18.875,20.33333333333333
2033,51.0,9.77777777777778
2034,31.125,4.666666666666667
2035,20.875,6.888888888888888
2036,20.5,23.666666666666664
2037,41.375,15.888888888888888
2038,47.0,6.888888888888889
2039,12.625,27.77777777777778
2040,9.25,13.333333333333332
2041,15.625,11.666666666666668
2042,21.625,6.222222222222222
2043,8.125,13.11111111111111
2044,11.0,17.000000000000004
2045,27.625,15.555555555555554
2046,15.375,32.88888888888889
2047,14.625,27.111111111111107
2048,21.375,23.777777777777786
2049,23.125,35.888888888888886
2050,15.25,26.0
