year,R1,R2
1950,16.375,41.66666666666667
1951,12.625,46.0
1952,27.875,31.0
1953,42.0,40.77777777777778
1954,12.125,29.33333333333333
1955,24.75,16.666666666666664
1956,6.125,21.111111111111114
1957,29.125,8.88888888888889
1958,37.375,20.88888888888889
1959,35.125,36.44444444444444
1960,43.25,4.222222222222222
1961,14.125,27.666666666666664
1962,24.5,4.777777777777778
1963,30.75,9.0
1964,19.875,29.666666666666664
1965,28.5,15.888888888888886
1966,37.125,16.555555555555554
1967,26.25,21.222222222222214
1968,48.0,24.77777777777778
1969,30.875,32.55555555555556
1970,25.25,23.666666666666668
1971,9.25,46.0
1972,19.625,26.66666666666667
1973,20.625,23.444444444444443
1974,19.0,34.33333333333332
1975,26.625,29.22222222222222
1976,22.0,14.11111111111111
1977,7.5,0.0
1978,33.875,41.55555555555554
1979,29.625,14.0
1980,14.125,28.333333333333325
1981,42.875,29.0
1982,19.0,14.888888888888888
1983,9.375,24.77777777777778
1984,12.375,27.111111111111114
1985,4.5,31.444444444444443
1986,22.75,8.222222222222221
1987,8.5,14.77777777777778
1988,24.125,11.11111111111111
1989,39.75,17.22222222222222
1990,18.0,31.44444444444444
1991,48.0,12.888888888888888
1992,23.75,14.888888888888888
1993,0.0,14.666666666666666
1994,22.625,4.888888888888889
1995,14.375,2.333333333333333
1996,32.375,18.0
1997,33.25,18.88888888888889
1998,25.125,9.666666666666666
1999,30.25,17.88888888888889
2000,19.75,10.0
2001,25.25,22.111111111111114
2002,28.5,19.222222222222214
2003,17.75,13.444444444444445
2004,25.0,21.222222222222225
2005,36.75,10.999999999999998
2006,21.25,11.22222222222222
2007,20.875,16.88888888888889
2008,31.375,26.11111111111111
2009,23.25,26.77777777777778
2010,35.125,21.777777777777786
2011,19.25,10.555555555555555
2012,19.25,25.0
2013,7.375,26.0
2014,20.5,49.11111111111112
2015,27.875,0.0
2016,37.75,12.666666666666664
2017,12.125,24.666666666666664
2018,7.125,24.11111111111111
2019,40.625,23.666666666666668
2020,14.375,4.666666666666667
2021,25.25,18.000000000000004
2022,23.375,11.88888888888889
2023,35.375,17.555555555555554
2024,17.125,10.0
2025,15.5,23.88888888888889
2026,11.25,5.0
2027,17.125,18.77777777777777
2028,13.375,6.555555555555556
2029,31.875,21.444444444444443
2030,26.5,6.555555555555555
2031,15.875,10.22222222222222
2032,23.875,9.444444444444445
2033,33.0,23.222222222222225
2034,0.0,28.777777777777786
2035,14.625,10.22222222222222
2036,41.25,20.88888888888889
2037,35.125,5.555555555555554
2038,15.25,16.77777777777778
2039,24.0,2.333333333333333
2040,18.75,17.555555555555557
2041,11.375,6.666666666666666
2042,36.75,15.555555555555555
2043,26.25,24.444444444444443
2044,43.875,30.111111111111114
2045,19.5,20.55555555555556
2046,31.75,27.666666666666668
2047,37.125,20.88888888888888
2048,20.125,39.33333333333333
2049,24.625,4.999999999999999
2050,13.5,15.22222222222222
