year,gmst
1951,13.798564342959098
1952,13.782126686700623
1953,13.796012542045842
1954,13.83615864588277
1955,13.836894794727792
1956,13.871461147155816
1957,13.844793716783483
1958,13.84824733149044
1959,13.874947330958756
1960,13.859536071514716
1961,13.884772455475916
1962,13.87401313681738
1963,13.77483609214796
1964,13.771288434761646
1965,13.761272795159424
1966,13.805153688502966
1967,13.89229827656763
1968,13.871865810873402
1969,13.876158633625389
1970,13.831374028644897
1971,13.853522477289523
1972,13.941592358939046
1973,14.012247215826786
1974,14.023720609426878
1975,14.001610499565002
1976,13.94935681853724
1977,13.90811947098309
1978,13.95378591523638
1979,13.972672918092147
1980,14.015612222017545
1981,14.045332189253616
1982,14.046697820678094
1983,14.114473080941654
1984,14.14349071974658
1985,14.177154131292
1986,14.217282631108157
1987,14.243290173948866
1988,14.247301438092336
1989,14.242069253945123
1990,14.292074917526786
1991,14.225427541407448
1992,14.183071409531538
1993,14.164436931085234
1994,14.10327923421558
1995,14.164665583987135
1996,14.322418895989427
1997,14.50980284370463
1998,14.606318804548737
1999,14.700900438699035
2000,14.695286772567178
2001,14.666603031505092
2002,14.767763797206657
2003,14.816635112194833
2004,14.877555657388507
2005,14.895624119159748
2006,14.809304835743134
2007,14.759972010017036
2008,14.772319544587136
2009,14.804228496466488
2010,14.911925424548812
2011,14.97593288877703
2012,15.044422702432923
2013,15.05382542435424
2014,15.027248148603611
2015,15.115322087944662
2016,15.132003909403354
2017,15.183794559573522
2018,15.280235096404986
2019,15.32499523588408
2020,15.385659366181123
2021,15.437440172213984
2022,15.45524428963357
2023,15.444161448710435
2024,15.436145906105295
2025,15.469092804364534
2026,15.573904418742424
2027,15.692170642091469
2028,15.757702225987076
2029,15.780532562007936
2030,15.70076644054892
2031,15.649479441701516
2032,15.664703516147837
2033,15.70843481432536
2034,15.766872122556642
2035,15.772789105902676
2036,15.82832105137706
2037,15.881507179177518
2038,15.98558145439651
2039,16.114034684039115
2040,16.180361622308126
2041,16.24710292234996
2042,16.31940145036623
2043,16.3974939910646
2044,16.44058490076672
2045,16.445811490333032
2046,16.44711140141877
2047,16.451643815232586
2048,16.51078372467954
2049,16.65352246224566
2050,16.781903878159827
2051,16.859767460707136
2052,16.889357542394972
2053,16.877530258593616
2054,16.874250284837842
2055,16.885099653717752
2056,16.958250887474264
2057,17.042297055021898
2058,17.16642817515211
2059,17.240548990242512
2060,17.268398038540717
2061,17.295435510250037
2062,17.30992612629275
2063,17.32951068908895
2064,17.391537506255162
2065,17.458317054579872
2066,17.518413129304058
2067,17.64503645876259
2068,17.747374397735285
2069,17.81585575402436
2070,17.84127108490285
2071,17.853955068331004
2072,17.866705351846456
2073,17.9518211038735
2074,18.06346192657277
2075,18.12573023369296
2076,18.199263446516515
2077,18.214240428686058
2078,18.202769697644023
2079,18.267891404504525
2080,18.36398532829523
2081,18.440441007005045
2082,18.51184435638124
2083,18.574402003720422
2084,18.606131588697863
2085,18.69989970361785
2086,18.783658263592063
2087,18.776216686284872
2088,18.74443071706629
2089,18.71932666256814
2090,18.763183141431032
2091,18.91790796338002
2092,19.051677864654028
2093,19.09975777103945
2094,19.132523806213683
2095,19.168036182424167
2096,19.224935254114094
2097,19.3301898709117
2098,19.39311313434961
2099,19.420621444673717
2100,19.44906177501369
