year,gmst
1951,13.939265052255188
1952,13.984845408283242
1953,13.98210127448736
1954,13.99422947407268
1955,13.939299263287849
1956,13.888243284033797
1957,13.922155156253956
1958,13.966597985914271
1959,14.035272290409438
1960,14.076349396865156
1961,14.032779600845204
1962,13.91758510993233
1963,13.81300185098287
1964,13.740434455599257
1965,13.707497804147971
1966,13.76152198575685
1967,13.80527926233952
1968,13.786338340180365
1969,13.74998646471756
1970,13.675072427470996
1971,13.653400954457018
1972,13.716902766653556
1973,13.803390165189931
1974,13.81191083104548
1975,13.862230673897995
1976,13.866736381234416
1977,13.89290142562207
1978,14.04750696502792
1979,14.139030208300166
1980,14.219356402928408
1981,14.238798154650288
1982,14.148307692959392
1983,14.109242563139285
1984,14.115772744890174
1985,14.165903055406046
1986,14.27677948926498
1987,14.32261925239587
1988,14.30656443122512
1989,14.350450638490384
1990,14.389165146684022
1991,14.33213745581599
1992,14.293245000099082
1993,14.208368133624717
1994,14.1400016753922
1995,14.182917915177894
1996,14.251268546091932
1997,14.366663308067336
1998,14.430868162802868
1999,14.517628067486736
2000,14.570474542306105
2001,14.61554657955736
2002,14.69483206229264
2003,14.72982568350374
2004,14.793257139355378
2005,14.83302296440188
2006,14.81422359773053
2007,14.821418589704576
2008,14.793495195759052
2009,14.81265228968394
2010,14.883300132933366
2011,14.979823673162766
2012,15.091590620880975
2013,15.192849345215038
2014,15.278040924695288
2015,15.298754611827896
2016,15.32011675930375
2017,15.348808099344682
2018,15.34119068703914
2019,15.354372993916892
2020,15.366668804689818
2021,15.376984232421677
2022,15.400030150082587
2023,15.428223537017764
2024,15.46940870612942
2025,15.512499737035824
2026,15.511756076577033
2027,15.506810964599016
2028,15.561430159832534
2029,15.569196044944162
2030,15.663525500358771
2031,15.74666662509798
2032,15.814207646434808
2033,15.88827514919072
2034,15.96915774418888
2035,16.047047708502436
2036,16.057535211054095
2037,16.082850704902228
2038,16.092523879271006
2039,16.14189725015521
2040,16.23724511669874
2041,16.307506497578082
2042,16.350542429270522
2043,16.43297398527941
2044,16.52252773600002
2045,16.57827701473213
2046,16.635952529117844
2047,16.673658107479174
2048,16.707090267714882
2049,16.7347558238148
2050,16.77532163373654
2051,16.81569983186369
2052,16.827297903598954
2053,16.925427314378577
2054,17.048949136242413
2055,17.090023577442235
2056,17.15103724691418
2057,17.188925277498065
2058,17.15928678425259
2059,17.18759926999555
2060,17.281523939661003
2061,17.331633178586966
2062,17.425773923008144
2063,17.490871446481943
2064,17.49692567704464
2065,17.518018322724856
2066,17.595272367051283
2067,17.696149573803662
2068,17.778919450643706
2069,17.860831438169356
2070,17.879141724061974
2071,17.878674302883333
2072,17.892116279583306
2073,17.911679985782502
2074,17.946874233906104
2075,18.016687058609183
2076,18.07185670682012
2077,18.12728391959248
2078,18.23525298418513
2079,18.270272403340268
2080,18.308899717749973
2081,18.39419936229669
2082,18.40853623543779
2083,18.49585776894085
2084,18.61273952180947
2085,18.689599506651625
2086,18.76618567884116
2087,18.8365890166958
2088,18.850904242402702
2089,18.9381146327368
2090,19.00839589674224
2091,19.029291471609213
2092,19.13270455718249
2093,19.11771779268565
2094,19.126357351730903
2095,19.1799417356792
2096,19.201693795602083
2097,19.256719892672244
2098,19.31278557771141
2099,19.35773145378719
2100,19.35419611333909
