year,gmst
1951,13.807305011480205
1952,13.898024782683684
1953,13.934476613890324
1954,13.970515431207176
1955,13.973244972159163
1956,13.905624745010408
1957,13.884099959946912
1958,13.897423146396727
1959,13.93499406852711
1960,13.950115440986783
1961,13.97538636200233
1962,13.917069735074724
1963,13.833947743427238
1964,13.762480015088173
1965,13.65611766496977
1966,13.62818910440423
1967,13.689881413021308
1968,13.758518916306445
1969,13.838147320470124
1970,13.917404682092004
1971,13.919372763616837
1972,13.893458182218628
1973,13.9134769917921
1974,13.88830570354253
1975,13.898575605401875
1976,13.985374881140798
1977,14.003990277433008
1978,14.062659246652416
1979,14.1130986776554
1980,14.1331249378737
1981,14.105856081026936
1982,14.064267433733528
1983,14.0539664352872
1984,14.03950506064885
1985,14.079349396994964
1986,14.12385335186852
1987,14.14700690354662
1988,14.199403100928247
1989,14.26553335588374
1990,14.384368657859628
1991,14.413402092926956
1992,14.339836144882655
1993,14.290670688969596
1994,14.200245871064018
1995,14.197245239927163
1996,14.259296051466256
1997,14.37346802884313
1998,14.517371867311
1999,14.578267168157222
2000,14.584827734625549
2001,14.60618809080842
2002,14.62150025946274
2003,14.69919197091988
2004,14.816866165476693
2005,14.80719624667832
2006,14.778982724001311
2007,14.794097524196513
2008,14.781250513010566
2009,14.82597293669916
2010,14.920854466700437
2011,14.98595626958564
2012,15.045279954248883
2013,15.076124803977464
2014,15.120373183350994
2015,15.13928685262836
2016,15.205523822078517
2017,15.269900979487277
2018,15.317076061619645
2019,15.365373262451197
2020,15.356739242791445
2021,15.38515559457752
2022,15.400397117712911
2023,15.404341879246031
2024,15.475672188685028
2025,15.568038765807582
2026,15.624591970476134
2027,15.650855334670936
2028,15.679086609075952
2029,15.7011975174838
2030,15.699311003079565
2031,15.776176093187956
2032,15.852864097137278
2033,15.880882627357948
2034,15.961850895921804
2035,16.01664474640834
2036,16.017433500461106
2037,16.069857541109435
2038,16.126653439995334
2039,16.20026097521861
2040,16.269661850136366
2041,16.312857057778704
2042,16.358435221910412
2043,16.371352905469116
2044,16.40065123348637
2045,16.459498383565357
2046,16.49245478946683
2047,16.521721977417243
2048,16.595718253404293
2049,16.686131471002746
2050,16.755298401893583
2051,16.84053438628866
2052,16.890361906821877
2053,16.870967101770688
2054,16.872738469380774
2055,16.89723569187688
2056,16.932217386325306
2057,16.95225578827357
2058,16.998642543069998
2059,17.08029343824104
2060,17.215023567976125
2061,17.337588252855667
2062,17.401882477869854
2063,17.427066985967773
2064,17.42556305062056
2065,17.487408208721224
2066,17.548351626780164
2067,17.62490661133865
2068,17.6742440341013
2069,17.72498720534536
2070,17.838985429545147
2071,17.89849724904141
2072,17.94078823679221
2073,18.011052012181217
2074,18.03481926720792
2075,18.09315556348874
2076,18.15994017770185
2077,18.18356985578366
2078,18.266025688746257
2079,18.298538603595205
2080,18.35706649730659
2081,18.41714347010555
2082,18.411315576997467
2083,18.47704060072896
2084,18.53115101842167
2085,18.607272465231265
2086,18.68699800352772
2087,18.77744151099131
2088,18.84958799967908
2089,18.910987793663534
2090,18.96531869900073
2091,18.99695657342721
2092,19.038570349596974
2093,19.07542186195044
2094,19.16827439722591
2095,19.22759615992505
2096,19.275925401253115
2097,19.360438386557917
2098,19.41596951893045
2099,19.5027315147832
2100,19.57194596387844
