year,R1,R2
1950,17.875,33.44444444444444
1951,36.25,7.444444444444445
1952,46.0,15.777777777777777
1953,34.375,25.11111111111111
1954,8.875,17.0
1955,62.25,19.0
1956,12.75,20.444444444444443
1957,17.125,12.22222222222222
1958,33.0,20.11111111111111
1959,44.25,28.444444444444446
1960,46.375,7.666666666666667
1961,23.25,31.333333333333336
1962,43.5,27.0
1963,17.125,10.555555555555554
1964,16.125,16.888888888888882
1965,42.0,19.33333333333333
1966,26.0,16.77777777777778
1967,53.125,4.111111111111111
1968,23.0,30.666666666666664
1969,12.5,21.66666666666667
1970,17.5,15.11111111111111
1971,38.75,1.1111111111111112
1972,24.25,13.555555555555554
1973,56.125,17.666666666666668
1974,22.5,11.555555555555554
1975,22.5,3.777777777777778
1976,20.875,27.55555555555556
1977,41.625,14.999999999999996
1978,39.75,35.0
1979,31.375,27.66666666666667
1980,42.0,45.888888888888886
1981,31.5,15.11111111111111
1982,11.0,22.88888888888889
1983,15.375,24.22222222222222
1984,45.5,18.55555555555556
1985,39.25,34.33333333333333
1986,17.875,19.0
1987,38.375,28.0
1988,13.125,12.444444444444445
1989,26.625,9.77777777777778
1990,41.875,24.444444444444446
1991,18.375,7.666666666666666
1992,3.0,6.333333333333333
1993,19.5,6.000000000000001
1994,4.0,15.77777777777778
1995,45.125,17.333333333333336
1996,30.75,37.66666666666666
1997,12.375,9.22222222222222
1998,10.0,12.11111111111111
1999,41.375,4.333333333333334
2000,17.375,21.444444444444443
2001,45.625,19.0
2002,30.5,44.99999999999999
2003,13.25,10.777777777777771
2004,28.875,12.000000000000002
2005,5.625,39.0
2006,32.125,22.33333333333333
2007,28.75,26.77777777777778
2008,8.75,17.88888888888889
2009,26.125,2.8888888888888884
2010,25.75,3.4444444444444446
2011,44.25,24.55555555555556
2012,13.5,30.55555555555556
2013,9.0,30.888888888888893
2014,19.375,24.33333333333333
2015,10.75,27.555555555555557
2016,17.625,32.77777777777777
2017,29.0,12.555555555555555
2018,8.625,25.0
2019,18.375,1.1111111111111112
2020,21.375,10.666666666666666
2021,4.25,47.33333333333333
2022,22.25,13.0
2023,34.375,6.222222222222221
2024,11.5,9.0
2025,7.0,13.77777777777778
2026,86.25,20.0
2027,35.625,34.666666666666664
2028,20.25,7.222222222222221
2029,20.0,3.888888888888889
2030,29.0,26.44444444444444
2031,21.5,27.33333333333333
2032,5.0,19.33333333333333
2033,39.125,30.11111111111111
2034,31.0,5.0
2035,2.875,11.22222222222222
2036,9.75,19.999999999999996
2037,4.75,27.11111111111111
2038,16.125,25.22222222222222
2039,24.125,34.77777777777777
2040,21.375,20.0
2041,27.25,16.999999999999996
2042,24.5,12.555555555555554
2043,28.0,17.0
2044,21.625,16.888888888888886
2045,31.125,8.333333333333334
2046,30.5,16.11111111111111
2047,34.125,27.11111111111111
2048,43.875,7.777777777777777
2049,25.875,29.11111111111111
2050,54.625,7.333333333333334
