year,R1,R2
1950,31.875,25.77777777777778
1951,60.875,6.111111111111112
1952,13.0,21.444444444444443
1953,22.875,9.888888888888888
1954,50.75,39.0
1955,12.75,39.44444444444445
1956,25.375,18.88888888888889
1957,32.875,10.666666666666668
1958,47.125,24.444444444444446
1959,9.875,31.444444444444443
1960,28.5,35.222222222222214
1961,6.875,27.55555555555556
1962,33.125,3.333333333333333
1963,6.375,5.222222222222221
1964,43.875,24.999999999999996
1965,23.875,0.5555555555555556
1966,39.375,34.0
1967,14.0,2.555555555555556
1968,18.75,18.666666666666668
1969,18.0,11.77777777777778
1970,18.125,10.666666666666668
1971,30.125,0.0
1972,49.625,29.111111111111107
1973,25.125,12.222222222222218
1974,12.125,10.11111111111111
1975,47.25,16.333333333333332
1976,9.375,24.33333333333333
1977,15.625,40.11111111111111
1978,18.25,14.888888888888888
1979,14.625,12.22222222222222
1980,24.0,11.666666666666666
1981,17.75,12.666666666666668
1982,20.125,6.444444444444444
1983,36.375,14.555555555555554
1984,7.625,16.333333333333332
1985,33.875,8.111111111111109
1986,15.25,0.0
1987,18.375,21.0
1988,25.875,15.555555555555555
1989,52.375,16.77777777777778
1990,15.125,20.77777777777778
1991,7.75,18.0
1992,14.125,7.666666666666665
1993,23.25,11.22222222222222
1994,29.5,19.222222222222214
1995,30.375,38.33333333333333
1996,8.25,12.222222222222223
1997,11.625,20.555555555555557
1998,23.125,10.333333333333332
1999,6.25,25.88888888888889
2000,30.75,6.777777777777778
2001,29.375,33.333333333333336
2002,1.5,19.111111111111114
2003,74.5,22.55555555555556
2004,33.0,31.444444444444443
2005,20.625,14.444444444444445
2006,36.625,23.444444444444446
2007,3.375,13.0
2008,41.625,23.22222222222222
2009,33.625,14.888888888888886
2010,27.375,11.333333333333332
2011,22.625,0.0
2012,27.375,47.88888888888888
2013,43.25,21.444444444444443
2014,19.625,31.222222222222214
2015,23.625,16.555555555555557
2016,29.625,35.888888888888886
2017,29.0,4.444444444444445
2018,23.875,20.77777777777778
2019,11.375,8.11111111111111
2020,12.875,12.555555555555555
2021,19.875,20.33333333333333
2022,12.875,6.222222222222221
2023,19.25,13.111111111111107
2024,28.25,23.88888888888889
2025,25.0,18.77777777777777
2026,30.875,20.0
2027,20.75,20.555555555555557
2028,27.125,10.333333333333334
2029,27.375,22.555555555555557
2030,12.0,6.333333333333334
2031,22.25,16.77777777777778
2032,18.125,26.444444444444443
2033,22.25,60.0
2034,22.25,21.333333333333336
2035,18.25,31.55555555555556
2036,17.375,16.77777777777778
2037,10.75,28.88888888888889
2038,31.625,4.444444444444445
2039,51.625,22.11111111111112
2040,41.75,23.33333333333333
2041,32.625,27.11111111111111
2042,22.0,25.666666666666664
2043,36.375,10.888888888888886
2044,65.5,15.111111111111112
2045,22.125,4.444444444444444
2046,14.375,18.444444444444446
2047,5.0,30.77777777777778
2048,26.75,21.11111111111111
2049,4.375,25.88888888888889
2050,25.75,34.44444444444444
