year,R1,R2
1950,14.125,21.11111111111111
1951,21.0,19.11111111111111
1952,25.875,16.555555555555557
1953,25.25,10.11111111111111
1954,29.375,18.33333333333333
1955,23.25,7.666666666666667
1956,19.75,12.77777777777778
1957,8.125,48.22222222222223
1958,39.0,13.666666666666664
1959,23.5,22.77777777777778
1960,32.5,12.111111111111107
1961,25.0,21.444444444444443
1962,24.125,14.555555555555554
1963,14.75,19.77777777777778
1964,42.75,1.6666666666666667
1965,20.125,27.88888888888889
1966,16.5,8.444444444444443
1967,8.25,27.0
1968,8.75,38.66666666666666
1969,12.75,6.555555555555556
1970,23.75,2.2222222222222223
1971,1.375,3.333333333333333
1972,13.875,40.11111111111112
1973,12.5,29.0
1974,22.75,20.222222222222214
1975,23.75,13.111111111111112
1976,24.875,30.11111111111111
1977,15.375,32.44444444444444
1978,22.0,5.333333333333334
1979,52.75,25.0
1980,19.25,41.33333333333333
1981,17.875,18.444444444444446
1982,16.625,1.888888888888889
1983,22.875,7.555555555555556
1984,36.25,14.22222222222222
1985,34.875,8.777777777777777
1986,9.75,8.777777777777779
1987,13.875,7.666666666666667
1988,34.875,12.111111111111107
1989,11.625,28.666666666666664
1990,42.0,12.666666666666666
1991,11.375,12.666666666666666
1992,7.875,21.77777777777778
1993,14.75,25.555555555555557
1994,6.25,19.555555555555557
1995,19.875,23.666666666666664
1996,55.875,17.111111111111107
1997,7.375,8.333333333333332
1998,3.5,14.000000000000002
1999,47.0,18.33333333333333
2000,22.125,3.111111111111111
2001,41.125,21.444444444444443
2002,8.75,39.77777777777778
2003,22.125,32.44444444444444
2004,41.125,24.666666666666664
2005,29.5,31.55555555555556
2006,26.875,18.444444444444446
2007,12.125,2.2222222222222223
2008,14.75,21.0
2009,4.625,11.555555555555555
2010,13.625,4.444444444444445
2011,25.0,12.555555555555555
2012,20.75,31.444444444444443
2013,24.0,15.111111111111107
2014,36.0,19.22222222222222
2015,21.5,23.77777777777778
2016,26.75,11.666666666666668
2017,43.0,35.55555555555556
2018,17.5,29.66666666666667
2019,9.625,22.999999999999996
2020,29.625,11.11111111111111
2021,28.75,25.55555555555556
2022,37.75,14.444444444444445
2023,28.625,17.888888888888886
2024,18.875,11.666666666666666
2025,27.5,10.22222222222222
2026,26.375,4.777777777777777
2027,15.875,30.88888888888889
2028,36.875,13.333333333333332
2029,15.125,39.77777777777778
2030,33.375,17.666666666666668
2031,31.875,24.000000000000004
2032,22.875,10.0
2033,21.0,8.444444444444445
2034,27.375,2.2222222222222223
2035,17.875,14.77777777777778
2036,17.0,14.222222222222223
2037,18.375,19.66666666666667
2038,26.875,41.11111111111112
2039,0.625,15.88888888888889
2040,13.625,4.777777777777779
2041,23.75,46.44444444444444
2042,26.625,24.66666666666666
2043,34.125,19.11111111111111
2044,41.75,22.88888888888889
2045,25.375,12.555555555555555
2046,25.625,14.333333333333332
2047,13.5,18.333333333333336
2048,26.375,31.11111111111111
2049,24.25,17.555555555555557
2050,22.0,23.33333333333333
