year,R1,R2
1950,27.375,25.44444444444445
1951,19.0,7.888888888888887
1952,16.5,18.88888888888889
1953,14.5,25.88888888888889
1954,21.875,10.555555555555555
1955,32.125,9.22222222222222
1956,38.25,32.666666666666664
1957,18.875,18.33333333333333
1958,40.875,13.222222222222223
1959,19.375,32.55555555555555
1960,7.875,38.333333333333336
1961,32.625,32.44444444444444
1962,4.375,38.777777777777786
1963,15.125,3.4444444444444446
1964,17.5,29.88888888888889
1965,12.875,10.333333333333336
1966,3.625,14.444444444444446
1967,16.125,21.22222222222222
1968,28.25,15.11111111111111
1969,24.375,16.333333333333336
1970,9.75,13.88888888888889
1971,11.5,12.22222222222222
1972,9.875,8.88888888888889
1973,24.75,24.11111111111111
1974,50.0,17.777777777777775
1975,8.625,16.444444444444443
1976,15.375,14.444444444444446
1977,45.375,26.77777777777778
1978,33.625,28.11111111111111
1979,15.0,8.333333333333334
1980,13.375,12.111111111111107
1981,42.25,28.88888888888889
1982,27.5,5.666666666666666
1983,15.5,18.666666666666664
1984,17.0,24.88888888888889
1985,35.75,28.444444444444446
1986,19.0,36.00000000000001
1987,28.25,3.777777777777778
1988,33.25,6.0
1989,33.875,35.0
1990,26.625,18.666666666666664
1991,33.375,20.0
1992,12.125,8.11111111111111
1993,16.0,29.77777777777777
1994,12.375,10.22222222222222
1995,6.125,8.666666666666668
1996,21.75,6.333333333333334
1997,11.0,9.666666666666666
1998,25.5,10.555555555555555
1999,61.125,16.555555555555557
2000,30.875,20.333333333333336
2001,34.125,34.33333333333333
2002,12.5,30.88888888888889
2003,10.875,41.22222222222222
2004,14.0,15.555555555555555
2005,5.625,25.33333333333333
2006,19.625,8.666666666666666
2007,16.625,12.0
2008,22.0,16.22222222222222
2009,10.875,13.666666666666668
2010,59.75,9.666666666666664
2011,15.375,20.0
2012,9.125,30.88888888888889
2013,49.25,23.88888888888889
2014,30.25,11.555555555555552
2015,7.125,12.666666666666666
2016,9.5,27.22222222222222
2017,5.625,26.444444444444443
2018,38.125,8.0
2019,24.625,22.777777777777786
2020,39.75,20.555555555555557
2021,38.625,17.555555555555554
2022,8.75,7.555555555555555
2023,11.75,8.777777777777779
2024,38.0,20.88888888888889
2025,19.625,26.111111111111107
2026,36.0,41.88888888888889
2027,20.125,6.888888888888888
2028,31.75,23.333333333333336
2029,24.75,20.444444444444446
2030,28.875,15.222222222222223
2031,19.25,13.333333333333336
2032,36.625,17.11111111111111
2033,24.125,17.11111111111111
2034,5.25,5.0
2035,52.625,10.999999999999998
2036,39.875,17.88888888888889
2037,21.875,36.33333333333333
2038,16.875,11.888888888888888
2039,40.875,56.44444444444443
2040,7.25,30.0
2041,10.125,12.11111111111111
2042,30.25,17.444444444444443
2043,17.0,15.0
2044,44.75,33.44444444444444
2045,16.125,18.666666666666664
2046,13.5,30.22222222222223
2047,5.125,11.77777777777778
2048,26.5,31.77777777777778
2049,15.25,48.77777777777778
2050,38.125,13.777777777777777
