year,gmst
1951,14.17593536313932
1952,14.210194673313838
1953,14.219294004337376
1954,14.1921585985261
1955,14.068398526967703
1956,13.98273194594764
1957,13.935669670394208
1958,13.858168148094247
1959,13.83668306517196
1960,13.877285060148749
1961,13.888771868396644
1962,13.89148837953287
1963,13.84360417907129
1964,13.73996634597542
1965,13.679094921410892
1966,13.683982636533171
1967,13.732061635335128
1968,13.698568288161152
1969,13.71772902181592
1970,13.705436686124887
1971,13.669010511468512
1972,13.784952087538285
1973,13.82868676347099
1974,13.846617302320716
1975,13.938845197653896
1976,13.923396036030786
1977,13.902962441997245
1978,13.952832391993322
1979,13.981929873530229
1980,14.013481850640114
1981,14.014642891755573
1982,13.95551427453112
1983,13.935846582471308
1984,13.967509677184523
1985,14.040679631622968
1986,14.156173139438636
1987,14.255248335226948
1988,14.2571389322613
1989,14.273067971451336
1990,14.291044287218009
1991,14.206605643117834
1992,14.210066839060822
1993,14.211074672157975
1994,14.217339228113287
1995,14.307566471835887
1996,14.318370967121538
1997,14.372778154055975
1998,14.476172745522147
1999,14.55322439328308
2000,14.650985680221575
2001,14.728926187077091
2002,14.70726377769157
2003,14.723172276147926
2004,14.800386732534156
2005,14.837204083538593
2006,14.901850745957915
2007,14.93325705825204
2008,14.8810284734548
2009,14.877095235143278
2010,14.937748195223849
2011,14.988239355584977
2012,15.09904492972086
2013,15.158995054813005
2014,15.154342379139964
2015,15.182976582452358
2016,15.215901270926658
2017,15.289342088648002
2018,15.347216088429088
2019,15.352754876178212
2020,15.37123666240497
2021,15.358807103111728
2022,15.383602994875996
2023,15.392778602979774
2024,15.40055805547054
2025,15.46976074106882
2026,15.53131948352497
2027,15.64307376791513
2028,15.721411099661143
2029,15.748129721799032
2030,15.755279213631416
2031,15.764261617510549
2032,15.799389356756738
2033,15.823771530653628
2034,15.941911616522397
2035,15.998013791374964
2036,16.064659212670044
2037,16.1643107351525
2038,16.168621032561802
2039,16.22450908304783
2040,16.29248178619199
2041,16.29861120294601
2042,16.33579226238714
2043,16.385454599339287
2044,16.387292337575534
2045,16.479790694291363
2046,16.552252469057912
2047,16.623551821455287
2048,16.70972024412766
2049,16.79012543550035
2050,16.888561139858105
2051,16.916417616996696
2052,16.922748343369108
2053,16.88326592125591
2054,16.86297585840812
2055,16.902871629506823
2056,16.996260975714886
2057,17.138548938786467
2058,17.21845510240854
2059,17.264307149698553
2060,17.31403982051329
2061,17.289210276490365
2062,17.30832392217853
2063,17.372647249233363
2064,17.44270372774908
2065,17.578812306950994
2066,17.68418101440074
2067,17.765026649275452
2068,17.80093343547723
2069,17.80577867414196
2070,17.8017585644762
2071,17.823481713963115
2072,17.837678409088415
2073,17.889757682575976
2074,18.008595710522282
2075,18.054218159468466
2076,18.100329764830622
2077,18.117075489994672
2078,18.118667433598784
2079,18.1916329271094
2080,18.22056052537545
2081,18.2541831298836
2082,18.315036222690505
2083,18.34338319660622
2084,18.46625193321123
2085,18.63486577286827
2086,18.70098377740715
2087,18.76238660678495
2088,18.789096750997388
2089,18.763182795984477
2090,18.83125989319449
2091,18.964389348349588
2092,19.05197674176057
2093,19.128781940927723
2094,19.18345295452439
2095,19.15652861512549
2096,19.180788834340508
2097,19.269532094157483
2098,19.362765097746905
2099,19.430957372397827
2100,19.493519728951902
