year,gmst
1951,13.90166396557707
1952,13.929520131512572
1953,13.895391545142433
1954,13.882041169227584
1955,13.876323407080427
1956,13.859767950062578
1957,13.90708667176582
1958,13.9903436176689
1959,13.980073675622648
1960,13.94668126038298
1961,13.960385378849516
1962,13.89768873662835
1963,13.872039966640324
1964,13.857914928460724
1965,13.838881126610238
1966,13.767426571103517
1967,13.795454343778388
1968,13.79389707973958
1969,13.731326703931527
1970,13.74113694888977
1971,13.733689379811937
1972,13.755086901981812
1973,13.835302523369712
1974,13.93844708428892
1975,14.007127292636005
1976,14.005885137629342
1977,14.0115514602173
1978,14.030469169120687
1979,14.01038245937776
1980,14.088621375885882
1981,14.038736034731023
1982,13.895275741643763
1983,13.898355811404803
1984,13.877720729055108
1985,13.95373088784818
1986,14.072555912700231
1987,14.11475041235746
1988,14.207894102343374
1989,14.285005490057262
1990,14.369657255032704
1991,14.38055952562364
1992,14.316786083549667
1993,14.266597322319384
1994,14.286033688776008
1995,14.374333142734445
1996,14.47730091266098
1997,14.54582458219033
1998,14.615990011978178
1999,14.617589987376633
2000,14.608720069227568
2001,14.64669177544496
2002,14.644473874324898
2003,14.694538944301238
2004,14.77122867696763
2005,14.80803012829302
2006,14.832044126406792
2007,14.930054898685214
2008,14.952742355250264
2009,14.966226349879893
2010,14.987243783013044
2011,14.94872372563693
2012,15.000062926182398
2013,15.059979899364698
2014,15.147771377002194
2015,15.275750959013564
2016,15.301529763394608
2017,15.303908743475896
2018,15.325716743558932
2019,15.288363422148617
2020,15.32441602755706
2021,15.407147358272988
2022,15.479502176523953
2023,15.5637490902731
2024,15.635052432965187
2025,15.695891844236806
2026,15.707988593032502
2027,15.6794740176258
2028,15.707123853198368
2029,15.73746794233806
2030,15.741781602089864
2031,15.806795592791085
2032,15.892039409455684
2033,15.953752105522687
2034,16.018392835883763
2035,16.06863061885241
2036,16.082252732793414
2037,16.13911868082159
2038,16.208895202385023
2039,16.25234602341042
2040,16.26904878401808
2041,16.29151437870661
2042,16.370164505886834
2043,16.463136724304498
2044,16.52686471398433
2045,16.547328706960467
2046,16.533054869969025
2047,16.563234555992274
2048,16.5974646198746
2049,16.685876568341133
2050,16.77959219500578
2051,16.809915028672997
2052,16.860376612845414
2053,16.873517336415127
2054,16.897624440235155
2055,16.988773864347074
2056,17.03997530305034
2057,17.052483262121704
2058,17.062732621144836
2059,17.072366695664655
2060,17.14920440231375
2061,17.24828980814843
2062,17.330253216102882
2063,17.38678193707348
2064,17.398994908699166
2065,17.476730580833635
2066,17.52958218855995
2067,17.56438432843611
2068,17.623791500673814
2069,17.623616656280994
2070,17.68180637587431
2071,17.776713024177813
2072,17.875995547754027
2073,17.999714109759417
2074,18.0054033977048
2075,18.008506513491753
2076,18.08869614900619
2077,18.14084289982419
2078,18.2402888896707
2079,18.32771919123153
2080,18.345843347576807
2081,18.39901091384425
2082,18.485864120356705
2083,18.52398307167297
2084,18.622421617765585
2085,18.676339363591
2086,18.67727167580187
2087,18.70781244633559
2088,18.70051993132171
2089,18.750050980560776
2090,18.84030169448684
2091,18.95407647511881
2092,18.99965132064664
2093,19.047829227705257
2094,19.166407169019973
2095,19.2456043308787
2096,19.340587774867224
2097,19.416345086977312
2098,19.39067470380402
2099,19.40734034888492
2100,19.418695777325805
