year,R1,R2
1950,36.75,32.11111111111111
1951,8.5,15.11111111111111
1952,44.25,7.0
1953,40.375,23.88888888888889
1954,46.125,14.77777777777778
1955,40.375,21.77777777777777
1956,3.125,3.7777777777777786
1957,16.875,8.777777777777779
1958,35.25,12.11111111111111
1959,66.625,22.77777777777778
1960,11.375,29.0
1961,9.625,15.666666666666668
1962,16.125,42.55555555555555
1963,16.375,16.11111111111111
1964,62.875,16.22222222222222
1965,28.25,22.55555555555556
1966,50.0,14.77777777777778
1967,27.25,9.333333333333334
1968,33.875,25.33333333333333
1969,42.375,14.444444444444445
1970,9.125,19.55555555555555
1971,16.375,33.22222222222222
1972,11.0,12.77777777777778
1973,18.875,18.666666666666664
1974,20.25,25.666666666666668
1975,27.0,22.666666666666664
1976,0.625,10.444444444444445
1977,7.375,12.777777777777777
1978,22.25,14.11111111111111
1979,31.125,20.666666666666668
1980,17.75,10.444444444444445
1981,18.875,20.0
1982,21.875,10.888888888888886
1983,19.375,18.666666666666668
1984,35.625,16.555555555555554
1985,26.0,8.555555555555555
1986,25.25,25.88888888888889
1987,18.75,35.00000000000001
1988,9.75,10.88888888888889
1989,40.75,15.222222222222223
1990,22.875,22.111111111111114
1991,25.125,5.555555555555555
1992,20.5,14.22222222222222
1993,13.25,10.11111111111111
1994,0.0,31.33333333333333
1995,21.25,15.333333333333332
1996,11.875,13.999999999999998
1997,9.625,4.0
1998,23.875,24.77777777777778
1999,16.375,20.77777777777777
2000,35.625,30.555555555555557
2001,25.5,11.0
2002,17.875,24.22222222222222
2003,42.625,19.77777777777778
2004,31.0,46.77777777777778
2005,5.75,24.11111111111111
2006,8.0,13.666666666666666
2007,32.0,15.333333333333334
2008,23.125,32.111111111111114
2009,29.75,1.1111111111111112
2010,15.375,2.333333333333333
2011,27.125,22.88888888888889
2012,31.0,12.222222222222223
2013,20.875,6.444444444444445
2014,40.625,11.888888888888888
2015,15.625,37.77777777777778
2016,20.625,10.11111111111111
2017,30.125,32.66666666666667
2018,29.0,21.22222222222222
2019,15.25,26.0
2020,28.125,23.33333333333333
2021,40.375,33.55555555555555
2022,11.875,7.444444444444445
2023,47.125,10.555555555555554
2024,13.25,16.777777777777775
2025,20.375,28.0
2026,15.375,29.88888888888889
2027,65.625,24.44444444444445
2028,9.25,8.88888888888889
2029,41.875,9.888888888888888
2030,14.375,22.88888888888889
2031,19.625,6.777777777777778
2032,39.875,24.11111111111111
2033,28.5,31.77777777777777
2034,37.25,26.111111111111114
2035,29.875,11.777777777777777
2036,11.875,19.22222222222222
2037,6.625,22.22222222222222
2038,28.0,1.5555555555555558
2039,28.75,24.0
2040,69.0,19.555555555555557
2041,15.875,20.666666666666664
2042,13.625,27.77777777777777
2043,9.75,8.666666666666666
2044,15.375,12.666666666666664
2045,32.125,12.22222222222222
2046,10.125,36.55555555555556
2047,1.625,15.444444444444445
2048,15.75,27.666666666666664
2049,26.875,10.333333333333332
2050,28.125,10.777777777777777
