year,R1,R2
1950,51.625,10.88888888888889
1951,26.5,30.33333333333333
1952,31.625,11.0
1953,20.125,12.0
1954,16.75,26.999999999999996
1955,2.5,29.888888888888896
1956,22.5,13.555555555555555
1957,24.5,10.11111111111111
1958,17.875,23.88888888888889
1959,19.625,28.11111111111111
1960,14.375,20.88888888888889
1961,24.375,13.22222222222222
1962,7.375,31.22222222222222
1963,21.25,19.111111111111107
1964,12.125,34.88888888888889
1965,16.875,8.444444444444445
1966,9.625,22.444444444444446
1967,41.125,26.11111111111111
1968,30.625,13.777777777777777
1969,12.25,8.666666666666666
1970,33.25,14.11111111111111
1971,12.625,14.777777777777777
1972,27.5,18.333333333333336
1973,18.125,1.777777777777778
1974,13.125,25.888888888888893
1975,19.875,5.777777777777777
1976,24.875,13.666666666666666
1977,9.625,16.333333333333332
1978,27.875,18.0
1979,45.75,11.444444444444445
1980,23.625,7.222222222222222
1981,11.625,24.0
1982,34.25,12.666666666666666
1983,4.375,20.666666666666664
1984,34.5,6.888888888888889
1985,11.75,3.7777777777777777
1986,34.375,24.11111111111111
1987,16.625,13.666666666666668
1988,13.625,23.666666666666664
1989,9.0,8.88888888888889
1990,24.5,16.77777777777778
1991,7.5,20.333333333333336
1992,13.25,19.55555555555556
1993,16.25,20.88888888888889
1994,7.875,15.0
1995,33.5,6.666666666666666
1996,3.75,35.88888888888889
1997,22.5,18.222222222222214
1998,26.75,33.666666666666664
1999,14.375,9.555555555555554
2000,6.625,22.666666666666664
2001,8.875,20.77777777777778
2002,25.75,16.777777777777775
2003,31.0,26.000000000000004
2004,54.875,35.55555555555556
2005,32.0,10.77777777777778
2006,15.25,16.555555555555554
2007,8.25,9.333333333333332
2008,29.625,2.555555555555556
2009,28.875,16.333333333333332
2010,24.625,8.777777777777777
2011,12.75,8.11111111111111
2012,49.375,13.000000000000002
2013,21.625,10.444444444444445
2014,6.875,35.333333333333336
2015,10.75,23.33333333333333
2016,13.375,7.777777777777778
2017,42.625,18.111111111111107
2018,29.0,22.55555555555556
2019,12.0,12.222222222222223
2020,20.625,22.666666666666664
2021,5.75,18.88888888888889
2022,4.0,22.55555555555556
2023,6.625,11.444444444444446
2024,17.25,20.666666666666664
2025,30.375,19.33333333333333
2026,33.875,12.666666666666666
2027,38.25,19.88888888888889
2028,27.375,24.11111111111111
2029,21.375,19.55555555555556
2030,34.375,10.555555555555555
2031,24.625,16.555555555555554
2032,20.25,21.22222222222222
2033,16.375,12.444444444444446
2034,21.5,30.888888888888893
2035,12.375,21.55555555555556
2036,22.875,21.222222222222214
2037,27.625,1.777777777777778
2038,35.875,14.333333333333332
2039,41.5,3.7777777777777777
2040,18.75,28.666666666666664
2041,26.75,19.77777777777778
2042,37.5,29.22222222222222
2043,23.5,19.666666666666664
2044,8.0,18.444444444444443
2045,53.5,14.444444444444445
2046,23.125,34.0
2047,27.125,24.22222222222222
2048,11.0,31.111111111111104
2049,28.375,24.11111111111111
2050,45.25,24.333333333333336
