,R1,R2
1981,14.928571428571429,17.533333333333335
1982,8.25,19.800000000000004
1983,13.75,10.666666666666666
1984,21.571428571428573,27.03333333333333
1985,33.0,36.63333333333333
1986,7.035714285714287,16.833333333333332
1987,22.571428571428573,26.633333333333333
1988,11.285714285714286,26.633333333333333
1989,22.85714285714285,28.633333333333333
1990,14.535714285714286,25.53333333333333
1991,20.464285714285715,5.833333333333334
1992,14.678571428571429,10.866666666666667
1993,20.17857142857143,5.433333333333334
1994,16.535714285714285,14.433333333333334
1995,12.642857142857142,17.2
1996,17.714285714285715,3.5666666666666664
1997,2.821428571428571,31.5
1998,12.071428571428571,7.366666666666667
1999,7.5,15.23333333333333
2000,7.392857142857143,11.5
2001,33.142857142857146,13.366666666666667
2002,34.535714285714285,5.966666666666667
2003,3.321428571428571,21.8
2004,6.857142857142857,2.333333333333333
2005,26.107142857142858,12.000000000000002
2006,6.642857142857142,14.5
2007,0.0,12.499999999999998
2008,11.321428571428571,9.266666666666666
2009,27.53571428571428,23.433333333333334
2010,7.785714285714286,12.9
2011,26.142857142857142,14.233333333333334
2012,12.571428571428571,8.633333333333333
2013,5.607142857142858,14.133333333333333
2014,23.25,3.1
2015,24.071428571428577,19.133333333333333
2016,5.214285714285714,9.300000000000002
2017,10.5,24.5
2018,15.142857142857144,3.9
2019,19.285714285714285,1.5666666666666669
2020,9.464285714285715,7.633333333333334
2021,20.035714285714285,17.933333333333334
2022,5.464285714285714,12.633333333333333
2023,7.785714285714286,10.033333333333331
2024,7.892857142857143,23.56666666666667
2025,16.464285714285715,7.966666666666667
2026,22.42857142857143,3.333333333333333
2027,7.964285714285715,19.03333333333333
2028,6.678571428571429,20.53333333333333
2029,5.5,6.366666666666667
2030,10.964285714285714,25.4
2031,14.214285714285714,4.333333333333333
2032,26.03571428571429,15.833333333333334
2033,20.428571428571427,24.266666666666666
2034,29.142857142857142,29.53333333333333
2035,11.25,28.03333333333333
2036,8.214285714285715,11.633333333333333
2037,0.7142857142857143,10.766666666666667
2038,13.035714285714285,10.933333333333334
2039,12.857142857142856,6.366666666666666
2040,18.32142857142857,7.966666666666667
2041,5.392857142857143,40.8
2042,2.75,0.3666666666666666
2043,10.071428571428571,5.833333333333334
2044,3.5,1.8
2045,17.857142857142858,1.8666666666666667
2046,0.3571428571428571,33.833333333333336
2047,3.5,20.833333333333336
2048,0.0,9.366666666666667
2049,27.28571428571429,9.866666666666667
2050,2.75,13.533333333333337
2051,12.142857142857142,1.0
2052,16.035714285714285,9.733333333333333
2053,11.75,15.9
2054,5.142857142857142,8.266666666666666
2055,13.714285714285712,10.133333333333333
2056,9.214285714285714,8.066666666666666
2057,18.357142857142858,12.0
2058,12.285714285714286,9.866666666666667
2059,5.607142857142858,23.966666666666665
2060,11.142857142857142,13.933333333333334
2061,2.642857142857143,30.933333333333334
2062,23.21428571428572,12.733333333333334
2063,14.892857142857142,16.6
2064,0.8928571428571429,1.2
2065,10.178571428571429,20.1
2066,36.60714285714285,18.53333333333333
2067,17.96428571428572,18.4
2068,11.0,21.9
2069,14.678571428571429,17.566666666666666
2070,20.535714285714285,3.4333333333333336
2071,21.928571428571427,36.06666666666666
2072,7.25,4.333333333333333
2073,22.75,26.933333333333334
2074,12.428571428571429,28.33333333333333
2075,9.178571428571429,18.433333333333334
2076,0.6785714285714286,15.366666666666667
2077,1.8214285714285716,25.366666666666667
2078,29.464285714285715,37.9
2079,13.714285714285714,21.833333333333336
2080,24.142857142857142,23.73333333333333
2081,9.5,17.666666666666664
2082,19.464285714285715,4.433333333333334
2083,11.214285714285714,15.866666666666667
2084,8.75,19.33333333333333
2085,22.92857142857143,23.3
2086,21.285714285714285,34.76666666666666
2087,14.5,27.066666666666663
2088,33.035714285714285,28.566666666666663
2089,14.714285714285715,24.333333333333336
2090,11.035714285714285,12.5
2091,13.321428571428571,20.53333333333333
2092,13.5,31.866666666666667
2093,4.857142857142857,7.433333333333334
2094,9.535714285714286,26.833333333333336
2095,6.821428571428571,33.03333333333333
2096,16.642857142857142,15.433333333333334
2097,55.64285714285714,17.233333333333334
2098,15.428571428571429,4.7
2099,6.357142857142857,15.833333333333332
