time,AM,BC,BP,BSE,BSW,HP,MC,PM,TC,TP,TSE,TSW
1954-07-01,5.3023334,7.668365,36.585697,13.873253,30.117779,36.08546,27.971292,1.9244494,3.8766546,46.169506,14.654449,31.959005
1954-08-01,8.891349,15.933414,10.449426,9.66685,15.720395,31.509796,19.2767,3.0126183,8.135255,38.59074,4.462686,34.50521
1954-09-01,6.309077,14.373049,12.933285,5.828712,9.809767,14.936567,3.6994383,0.47348812,5.244395,15.60695,2.3583949,16.085617
1954-10-01,2.0546074,0.14993665,10.066183,1.6118147,2.759115,1.7024283,1.3578131,0.98662543,0.00010389997,0.39954847,0.18640676,0.010522831
1954-11-01,0.5284136,0.00014493578,3.4620876,0.040924,6.876113e-05,0.0,0.06359042,0.030389404,0.0,0.15368599,0.0,0.0
1954-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019364377,0.0,0.0,0.0,0.0
1955-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015365717,0.0,0.0,0.0,0.0
1955-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034039472,0.0,0.0,0.0,0.0
1955-03-01,0.0,0.0,0.0019842805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955-04-01,0.056249768,0.0,1.8319327,1.1020648,0.8413289,0.39529616,0.0,0.0029339334,0.0,0.22886541,0.0,0.0
1955-05-01,4.508345,1.9227117,26.408033,14.379325,13.029084,11.6488905,0.203754,0.057524417,0.2495736,11.202227,0.11346176,1.910425
1955-06-01,17.352379,13.627405,86.416595,46.29006,35.4242,46.578465,13.715844,2.2337122,1.671927,71.11731,23.001781,55.349083
1955-07-01,66.383354,26.649612,54.12308,70.57484,40.770023,37.285965,21.180439,2.0377712,5.3481855,47.88556,18.205921,115.31559
1955-08-01,17.8914,9.024542,93.84002,29.861006,33.595203,31.5849,52.107025,5.660059,1.4464867,25.329712,13.558549,18.757614
1955-09-01,16.318747,7.248688,89.794235,13.241876,19.923204,5.6021767,59.853767,10.116786,0.5325447,18.034048,3.759073,9.324919
1955-10-01,7.098194,0.6421852,12.226232,1.4945126,1.7886862,0.87396264,1.9529839,0.035965174,0.0,2.4399674,0.029977089,0.013646678
1955-11-01,0.15209061,0.0,0.0015115974,0.033649012,0.0024631482,0.007561958,0.0010421854,0.008824687,0.0,0.0,0.0,0.0
1955-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-04-01,0.0,0.05991438,0.7267693,1.5317486e-06,0.0,0.0,0.58969396,0.73444724,0.0,0.50692445,0.0,0.0
1956-05-01,1.954076,8.466205,51.996395,0.71386474,1.155393,0.009992428,22.128353,6.665943,0.030674223,24.116222,0.0,0.47786367
1956-06-01,6.6659055,6.88619,42.336464,13.069497,38.69623,23.748272,8.044956,0.3666627,0.88267136,16.609009,0.56295455,11.979674
1956-07-01,7.719699,10.376289,30.237667,9.969549,48.09017,63.2388,72.60898,15.560073,4.286544,24.686491,5.6491356,60.26162
1956-08-01,9.9210615,19.652353,43.37915,10.879158,18.198977,20.28631,67.56954,14.649057,1.2901196,34.32485,3.3241851,19.83552
1956-09-01,8.395279,6.129091,13.255089,3.960129,2.6123571,3.7980092,42.037304,7.891394,0.2281669,3.4662757,1.4120302,2.3829315
1956-10-01,7.9395328,0.0,13.862369,4.246851,4.68836,3.0136702,1.579921,0.024967082,0.0,0.0,0.12622288,0.0037120874
1956-11-01,6.1272416,0.0,6.09212e-05,0.742191,0.0043135136,0.14691651,0.0,0.011182894,0.0,0.0,8.464631e-05,0.0
1956-12-01,6.0414386e-05,0.0,0.0,0.00020764691,0.0,0.0,0.0,0.0014455564,0.0,0.0,0.0,0.0
1957-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-04-01,1.0861003,0.0,1.625504,0.5745886,0.4039668,0.20548148,0.0016835524,0.004777465,0.0,0.03095371,0.0,0.0
1957-05-01,8.650456,1.266497,22.05329,13.355168,13.251888,7.6599684,11.295322,2.8378057,0.057449996,3.4450004,0.011482965,0.14615248
1957-06-01,15.725024,8.904202,27.33159,11.876728,13.750985,13.216523,14.531681,4.324367,1.8614262,10.202508,2.4730139,4.038522
1957-07-01,11.456257,4.8554344,29.432076,13.998197,22.289694,32.411045,27.961033,1.1809444,3.5096965,7.6583257,8.597175,17.684301
1957-08-01,29.665213,29.724087,20.207977,30.87169,22.870337,26.446709,18.699745,2.1326487,13.841365,34.07071,6.2795,40.279804
1957-09-01,13.299841,21.602808,16.584595,6.337393,8.763729,26.326874,34.706512,8.701308,6.73293,23.793713,1.6085083,10.553193
1957-10-01,9.066215,0.03897068,5.373775,3.4542513,4.1409116,4.2777295,0.96861374,1.1739157,0.0001224065,0.1897017,0.45642138,0.15545742
1957-11-01,0.031338915,0.0,0.0,0.0049483622,0.002397547,0.0,0.0008394746,0.007997805,0.0,0.0,0.0,0.0
1957-12-01,0.020863162,0.0,0.0,1.1655273e-05,0.0,0.0,0.0,0.00049446354,0.0,0.0,0.0,0.0
1958-01-01,0.00016801151,0.0,0.0,0.0,0.0,0.0,0.0,0.0012005736,0.0,0.0,0.0,0.0
1958-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007794435,0.0,0.0,0.0,0.0
1958-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018355198,0.0,0.0,0.0,0.0
1958-04-01,1.313367,0.28140628,2.2484848,0.6980775,0.7295799,0.056076333,0.06376831,0.3960461,0.0,9.058251e-05,0.0,0.0
1958-05-01,6.5472794,7.7947803,45.975452,4.355416,7.890504,1.2399725,27.432299,9.398352,0.07022105,10.828226,0.19212206,0.91793954
1958-06-01,10.113497,28.030136,60.12759,9.513334,22.848442,6.6801476,50.977406,26.412016,4.426333,23.204195,4.70818,12.947692
1958-07-01,15.923137,48.138153,96.54638,13.085569,18.76,23.052582,100.859985,76.89387,6.6362414,35.146656,15.323345,47.01582
1958-08-01,17.034199,18.753838,143.0895,10.360033,22.42339,4.2901998,148.5625,28.71452,4.14014,32.200047,1.1556327,6.465078
1958-09-01,6.4658594,4.8802834,27.581882,4.0349674,3.1664505,2.8647277,20.007048,1.6666704,0.84063894,4.9278812,1.6152425,1.773736
1958-10-01,2.8452852,0.036428962,6.1805544,1.1284958,0.5412111,0.066388056,4.279322,0.5220491,0.00066371006,0.7373615,0.1453301,0.03343985
1958-11-01,0.15468995,0.0,3.3499646,0.20667689,0.30167383,0.007000462,0.19486776,0.008017589,0.0,0.02521676,0.0,0.0
1958-12-01,4.2089043e-05,0.0,0.0,1.1961256e-05,0.0,0.0,0.0,0.00044961052,0.0,0.0,0.0,0.0
1959-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588769e-05,0.0,0.0,0.0,0.0
1959-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-04-01,0.28800973,0.01006777,3.0290904,0.042921074,0.033712637,0.0006095855,0.33372846,0.34906086,0.0,0.3319913,0.0,0.0
1959-05-01,12.794501,0.59863687,15.424381,6.053467,1.7131197,1.7901975,2.9011536,0.8057155,0.0071204733,5.2849946,0.0355004,0.063563585
1959-06-01,8.415807,3.390293,20.039312,16.037798,10.841813,8.670684,5.548829,0.6375462,6.2468505,18.657032,2.7710733,4.5001187
1959-07-01,34.67706,22.76538,81.657005,32.81168,31.086157,20.15086,58.663036,12.150744,6.701197,37.164055,11.305243,26.566353
1959-08-01,8.087575,1.8342677,22.696495,13.868803,9.900238,8.857856,38.92415,5.9647913,0.36062813,5.6789947,7.2386556,5.4455285
1959-09-01,17.062721,0.4673442,13.022838,10.404695,4.502143,6.785464,2.0162644,0.22843476,0.15127482,3.8294148,3.3029618,2.4314563
1959-10-01,1.7863748,0.15444428,1.8876873,0.8303979,0.23692206,0.6253638,0.3335622,0.24997383,2.7031385e-05,0.49529624,0.16679652,0.00496155
1959-11-01,0.021321546,0.0,0.00013781566,0.0029326456,0.0,0.0,0.0009068699,0.016320195,0.0,0.0,0.0002049599,0.0
1959-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097408873,0.0,0.0,0.0,0.0
1960-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002379198,0.0,0.0,0.0,0.0
1960-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003965369,0.0,0.0,0.0,0.0
1960-03-01,0.0,0.0,0.00084326864,0.0,0.0,0.0,0.01754617,0.019607635,0.0,0.0,0.0,0.0
1960-04-01,0.11616762,0.03246221,1.770076,0.08621627,0.024903134,0.0,0.21740147,0.11912381,0.0,1.1959597,0.0,0.000433749
1960-05-01,13.275082,3.9565003,10.021539,9.820395,4.118415,6.5766106,1.0452553,0.07264055,0.27252895,8.494105,1.0581236,0.1754567
1960-06-01,17.025442,2.5679584,13.992859,18.907522,18.940496,34.5964,7.1378655,0.65931475,2.8459284,14.201875,5.7179317,17.408693
1960-07-01,16.553534,7.280617,60.423912,16.347898,49.19769,22.014807,128.20813,26.377468,3.1536267,16.606695,6.0598626,28.667498
1960-08-01,49.069206,8.117413,49.429974,25.662258,32.89886,29.3116,63.0735,24.556124,2.3528237,18.225657,4.0095024,17.851278
1960-09-01,42.826767,2.4022374,36.04434,9.465159,6.7174144,3.220716,17.673174,3.1683576,0.09356079,7.077987,0.88205516,2.3120553
1960-10-01,3.7918499,0.19293763,15.710627,2.131101,3.7795393,0.3115466,5.691459,0.30470893,4.3635224e-05,1.7722538,0.00707219,0.030055862
1960-11-01,0.37191212,0.0,0.35789567,0.08245977,0.006123597,0.0,0.04136534,0.011657375,0.0,0.0,0.0,0.0
1960-12-01,0.002526455,0.0,0.0,0.00023865432,0.0,0.0,0.0,0.004238668,0.0,0.0,0.0,0.0
1961-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016020523,0.0,0.0,0.0,0.0
1961-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022056296,0.0,0.0,0.0,0.0
1961-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5604328e-05,0.0,0.0,0.0,0.0
1961-04-01,0.004475689,0.0043084123,0.14430863,0.05114548,0.0030393158,0.039012488,0.1532174,0.009239584,0.0,0.043047056,0.0,0.0
1961-05-01,2.2732468,0.74143547,25.193052,2.7993379,9.39327,2.758014,4.8856325,0.73575324,0.052372083,6.511858,5.914971e-06,2.1803744
1961-06-01,11.247198,7.444808,105.40326,13.054501,78.40825,26.837402,58.22947,8.933327,3.0752437,50.32993,1.2507526,56.073116
1961-07-01,12.62476,23.073685,69.98018,14.153481,37.276142,38.381752,55.434086,20.134604,5.868975,51.337185,28.028374,64.65632
1961-08-01,31.105412,47.98659,204.35274,17.294048,57.197765,24.98712,169.93962,63.07534,4.300805,68.062744,13.943509,30.5438
1961-09-01,12.811761,3.8827145,59.37624,9.965036,15.371737,15.345746,17.135487,4.7384267,0.9152355,12.012878,4.5658064,4.263915
1961-10-01,4.4453425,0.040753722,10.3665905,3.6811736,1.5941019,0.9756944,0.6308051,0.040634584,1.2911037e-11,2.1209006,0.034519307,0.0034739128
1961-11-01,0.1550493,0.0,0.063774675,0.0525717,0.021949893,0.00030707743,1.1308468e-06,0.0028363816,0.0,0.0,0.0,0.0
1961-12-01,2.3117143e-05,0.0,0.0,0.0002906299,0.0,0.0,0.0,0.00013242912,0.0,0.0,0.0,0.0
1962-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493873,0.0,0.0,0.0,0.0
1962-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015447915,0.0,0.0,0.0,0.0
1962-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084789365,0.0,0.0,0.0,0.0
1962-04-01,0.116524465,0.0,1.1469991,0.03723136,0.009386506,0.0,0.5438422,0.050658606,0.0,0.01289077,0.0,0.0
1962-05-01,7.360283,0.51402915,10.417895,5.6605315,3.038901,4.5005956,0.8741379,0.10671903,0.022422805,2.7631984,0.07173333,0.38664627
1962-06-01,23.441376,1.2879919,26.11975,36.938324,19.828003,39.975826,17.626606,3.0037143,2.3864815,10.654731,3.5701437,8.592706
1962-07-01,7.3001714,11.488659,25.561543,38.266396,21.18684,39.153957,35.063816,12.057358,2.5825987,10.621183,22.667301,16.151375
1962-08-01,10.772982,8.122663,34.361595,18.770893,14.843952,30.101248,19.640636,1.9431543,2.4989338,12.230094,14.258385,23.701084
1962-09-01,8.902396,2.4071703,23.654327,8.474886,5.80983,6.945629,27.848232,8.457304,0.23884296,7.8033943,3.227889,4.8449545
1962-10-01,2.7115097,0.034597352,13.824918,3.9998198,4.5456634,4.5196857,1.9589508,0.023523562,0.00022199588,0.9767849,1.7159942,1.6996295
1962-11-01,0.005104377,0.0,0.8083482,0.005265404,0.00040127497,0.0,0.2136161,0.0301458,0.0,0.0003689729,0.0,0.0
1962-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080325445,0.0,0.0,0.0,0.0
1963-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042110914,0.0,0.0,0.0,0.0
1963-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030307174,0.0,0.0,0.0,0.0
1963-03-01,0.0028826352,0.0,0.0,0.0,0.0,0.0,0.0,0.068260044,0.0,0.0,0.0,0.0
1963-04-01,0.0022330119,0.0,1.7505038,0.113208756,0.09206292,0.0035939396,0.07228401,0.019993559,0.0,0.23930167,0.0,0.004123689
1963-05-01,6.9274454,2.2909396,21.061121,6.2368736,4.333413,2.5396764,11.601323,4.29208,1.2829466,15.451277,0.0048993323,2.3823273
1963-06-01,34.52095,3.258983,51.166363,32.93115,21.231554,29.781805,19.27455,3.487582,1.2370166,29.406013,10.580003,20.022726
1963-07-01,24.427,5.3685927,45.13966,52.50899,30.64144,37.509968,14.011652,0.8179539,4.591392,18.285845,6.4100924,16.916224
1963-08-01,8.430673,39.833824,53.825768,9.309117,17.5474,31.410398,26.964443,9.706374,8.939492,24.11983,3.3219779,12.814111
1963-09-01,7.1689253,8.702273,37.931763,7.285675,5.6608706,5.8802323,18.832039,4.679659,3.5888429,7.5395346,1.0838339,2.783054
1963-10-01,5.917334,0.4103322,73.69195,8.101459,16.737883,10.456417,7.017865,0.17100552,0.00032799388,10.808751,0.017910648,2.4051182
1963-11-01,0.0145914145,0.0,14.697309,0.20556115,1.4221631,0.08382109,0.10656954,0.0019072688,0.0,0.43038642,0.0,0.053183556
1963-12-01,7.441336e-05,0.0,0.0,8.9178175e-05,0.0,0.0,0.0,0.0019780044,0.0,0.0,0.0,0.0
1964-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18767475e-05,0.0,0.0,0.0,0.0
1964-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-01,0.3819738,0.0,1.1779362,0.6056807,0.044918053,0.34856895,0.00038384198,0.009806225,0.0,0.0,0.0,0.0
1964-05-01,12.3070965,0.07440889,25.751167,11.745388,9.751957,9.355444,0.7101145,0.27886075,0.006903488,1.7752082,0.08235075,0.19314045
1964-06-01,16.124702,4.889353,98.24076,14.72113,36.718624,19.900501,4.1790285,0.41282862,1.7869056,26.785818,0.9878117,15.701343
1964-07-01,14.28065,5.3505406,76.30937,25.757042,43.957645,74.22686,21.589272,0.98741484,2.0313084,69.640816,35.244328,104.30244
1964-08-01,9.818158,6.435881,22.984638,7.729579,10.447903,12.582817,19.000378,1.4469845,1.1639112,23.176197,15.414766,50.5257
1964-09-01,16.059464,4.7216296,10.341468,4.772506,2.534024,2.161179,5.279069,3.0922024,0.24443328,5.976918,1.021734,5.834407
1964-10-01,6.284638,0.566373,15.199563,1.3387095,0.978735,0.5306417,2.152592,0.20232683,0.0022867918,1.5843267,0.033821844,0.045842554
1964-11-01,0.9570512,0.0,1.1965673,0.21186407,0.11850503,0.16217631,0.07449375,0.0011805055,0.0,1.6006656e-08,0.0,0.0
1964-12-01,1.0273359e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.5187576e-06,0.0,0.0,0.0,0.0
1965-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67945594,0.0,0.0,0.0,0.0
1965-04-01,0.0,0.0,0.41008013,0.0,0.0017463346,0.0,0.083845526,0.025286645,0.0,0.53189844,0.0,0.009717415
1965-05-01,5.171412,2.048927,25.204977,4.362859,3.563759,4.822122,3.423393,0.53377426,0.017606998,23.987797,0.0,4.2386093
1965-06-01,37.816105,9.310804,38.54249,38.30976,19.165424,21.075651,25.425356,7.19295,1.0584387,28.198383,1.1617081,12.972863
1965-07-01,38.321342,18.349874,44.129166,21.646788,13.998679,11.390633,45.655407,20.938398,2.5634432,38.298008,1.6361451,33.43268
1965-08-01,21.492813,53.863354,75.5561,8.921895,20.346182,20.999445,50.89826,20.28896,5.8696547,50.37864,2.0700681,33.403946
1965-09-01,8.228712,6.9924803,6.2623034,3.6033046,2.0405042,2.6643405,19.28782,16.772678,0.5753601,7.4219737,0.61598265,6.9908466
1965-10-01,2.3888772,0.0878937,21.103832,0.31868687,1.1939684,0.031209867,2.3135428,0.1269955,3.1270876e-05,0.67422,0.002798811,0.033544045
1965-11-01,0.31105125,0.0,3.1574352,0.025966186,0.30993778,0.0,0.022756042,0.006071416,0.0,0.006066361,0.0,1.6400458e-05
1965-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027463015,0.0,0.0,0.0,0.0
1966-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.831475e-06,0.0,0.0,0.0,0.0
1966-03-01,0.0,0.0,0.008651263,0.0,0.0,0.0,0.0077463365,0.004097419,0.0,0.001008249,0.0,0.0
1966-04-01,0.051387828,0.0,0.14612748,0.07697189,0.0003600759,0.0,0.07114283,0.28071955,0.0,0.002486207,0.0,0.0
1966-05-01,8.254664,0.3187719,26.4809,4.9138126,3.76133,3.1135044,3.7025762,0.77353215,0.0,7.8513002,0.05220997,1.1096486
1966-06-01,19.777084,6.4672427,40.36221,20.610695,13.500565,19.3435,7.303931,0.724445,2.2935407,23.60787,2.089178,15.987194
1966-07-01,40.008125,25.421648,32.468792,45.410408,22.51278,20.145247,16.951017,3.4239125,22.468197,32.19787,4.235507,39.375626
1966-08-01,28.357193,14.670665,55.417614,8.644612,29.807798,18.201971,41.31962,11.064474,23.002174,46.684647,3.076321,60.47089
1966-09-01,15.55224,6.398938,80.10908,8.692116,29.325542,10.903874,26.111015,1.7009531,1.825363,24.002779,4.5767746,16.390549
1966-10-01,1.7735546,0.5344593,23.928331,1.3140821,2.3603318,0.30875188,2.735706,0.28207985,0.10969088,1.7116842,0.028889919,0.28895453
1966-11-01,0.33190924,0.0,0.5042665,0.00885642,0.0020865025,0.0,0.029297205,0.005531329,0.0,0.0,0.0,0.0
1966-12-01,0.023579255,0.0,0.0,0.0013984961,0.0,0.0,0.0,1.5717047e-05,0.0,0.0,0.0,0.0
1967-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7380364e-07,0.0,0.0,0.0,0.0
1967-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
