time,AM,BC,BP,BSE,BSW,HP,MC,PM,TC,TP,TSE,TSW
1953-03-01,122.21528,38.151825,35.707485,79.3399,42.71129,46.429047,77.8788,281.62732,10.738209,14.073082,33.829433,23.220098
1953-04-01,91.011086,29.301224,23.285866,83.96855,28.706305,37.27509,67.26913,150.84216,13.068143,11.464529,66.3825,19.818678
1953-05-01,67.45956,56.438072,58.55113,57.355568,55.24588,45.92818,54.130646,120.82603,45.44616,36.786053,54.91589,21.919708
1953-06-01,64.84252,77.14199,80.655045,85.98266,99.58648,99.34049,103.76356,77.45247,123.97925,63.77415,111.65544,35.746162
1953-07-01,104.23958,91.76531,78.5007,104.907585,81.771545,100.89775,79.81901,95.37274,109.22903,75.22602,120.32735,73.75694
1953-08-01,75.92773,84.17619,57.813625,79.538376,63.898613,49.71394,69.5039,116.475105,91.90324,49.868015,112.726074,62.2675
1953-09-01,89.58557,62.780094,43.092407,132.31128,95.60307,90.43878,72.77596,215.89188,49.252445,41.795376,137.49121,80.53944
1953-10-01,99.891754,93.13344,20.787827,53.143135,33.32194,42.285416,99.67445,469.47647,47.4396,35.467804,73.24012,41.571316
1953-11-01,65.82598,34.151474,17.364643,71.23813,37.06428,50.699577,113.41077,513.62445,12.442105,17.977114,61.48981,27.268524
1953-12-01,127.22615,48.106525,28.057594,82.59975,33.66547,40.95635,116.06153,441.0212,21.204012,18.170507,52.429684,21.76079
1954-01-01,115.50202,28.40267,16.424116,61.617367,21.936554,20.243137,88.47991,255.80475,17.3393,12.562465,28.294622,7.3650613
1954-02-01,127.26842,54.004196,21.85175,58.829254,28.22007,31.028728,126.89762,474.1328,20.963402,13.780945,43.73974,21.653881
1954-03-01,71.412254,24.97081,19.179358,77.37754,17.332302,42.34048,47.75307,110.871475,17.871471,23.522673,50.537113,9.966484
1954-04-01,93.8013,27.702158,28.67116,74.484116,56.171047,58.26981,93.46487,227.77711,15.32345,15.208165,53.468876,28.34094
1954-05-01,99.56476,43.76563,67.20117,88.45546,76.2561,84.22245,59.055367,78.26622,35.78931,25.87034,54.78953,26.383867
1954-06-01,119.99405,63.14143,95.0186,108.09528,87.48671,74.11122,90.267334,143.68654,95.17713,58.008297,69.50681,40.852608
1954-07-01,130.73055,93.57131,79.497795,108.48366,90.82989,73.610435,70.68701,108.241066,128.72404,67.15022,103.58613,99.54852
1954-08-01,123.46844,55.76048,94.56789,104.57418,72.153946,59.29284,114.00391,75.20971,66.20946,49.48031,122.25298,38.87982
1954-09-01,127.35207,64.44249,58.142338,116.87182,80.85395,65.10908,75.23449,180.07161,52.195515,38.10172,100.35515,56.49351
1954-10-01,125.22164,45.309235,22.636755,105.65325,44.644936,63.517147,80.14465,359.71255,33.108673,38.4233,93.122894,34.004303
1954-11-01,98.56626,53.427498,17.986914,83.225975,44.31664,55.887264,115.11435,487.00317,24.71385,26.406218,68.21153,37.97463
1954-12-01,145.16364,79.34448,17.680206,76.4989,22.595987,22.871819,111.19666,487.0295,32.307293,23.043442,42.352974,26.32116
1955-01-01,73.14457,31.094099,18.37165,58.348938,21.309029,19.611416,54.210964,255.52377,16.76117,10.589176,47.64938,11.244513
1955-02-01,96.427574,29.796799,16.312254,43.406242,25.463785,28.958733,68.83606,220.50304,18.199717,9.970177,35.065212,19.282364
1955-03-01,127.25732,34.843094,29.157099,90.76357,24.431099,34.134083,72.7176,218.0004,22.643469,18.744057,52.36309,17.910782
1955-04-01,70.0448,32.03506,55.956844,44.747887,49.1135,32.06037,71.05364,199.75284,20.808731,29.390556,29.265934,45.26765
1955-05-01,97.17808,34.91516,55.460175,87.33074,72.388855,64.279106,85.13467,169.70634,34.583294,30.287754,63.64873,39.66002
1955-06-01,72.59983,41.412697,56.871628,57.637833,77.78806,80.31926,61.364517,108.06177,91.438385,56.462723,67.84601,40.286858
1955-07-01,69.36935,85.55773,89.16501,84.19041,102.384544,113.53341,98.205,86.35189,100.45373,81.97419,112.146996,67.92406
1955-08-01,121.82654,74.47635,36.399834,105.606224,85.50847,101.16051,51.47738,139.38338,105.72361,66.98468,96.77461,61.575577
1955-09-01,94.996506,58.465237,57.39324,109.97582,84.55715,96.97499,51.789677,163.29381,48.55155,43.884315,109.32648,51.45538
1955-10-01,47.6318,53.971302,26.597767,110.43805,59.277107,67.48925,116.665436,433.53607,24.526373,23.999912,85.182526,43.870865
1955-11-01,79.68866,30.126535,37.263237,90.55993,70.71701,61.8908,90.8882,285.9414,20.144072,16.552698,72.72254,42.546917
1955-12-01,53.61162,36.820763,34.798576,55.629242,28.257553,27.83014,81.5268,235.1152,29.531805,18.076345,52.430607,18.071915
1956-01-01,173.57217,24.823944,22.310286,71.12776,25.004482,19.383898,64.97137,229.65486,17.248693,15.043802,56.803413,14.944411
1956-02-01,72.63204,35.725246,23.280602,54.430508,20.080946,22.546974,57.731533,205.48112,22.800718,15.417158,50.457294,7.340431
1956-03-01,90.84286,30.992176,28.853834,49.493244,15.483902,9.9850645,79.46304,268.22354,15.230182,16.23334,29.32373,10.743357
1956-04-01,89.09102,35.68903,14.465309,77.10592,33.45626,47.911606,40.094994,110.10764,21.913216,10.4201765,50.64237,21.464443
1956-05-01,94.89256,39.738777,29.196655,93.743454,57.637493,53.523117,29.490091,90.02352,47.334614,29.722366,61.875126,34.538246
1956-06-01,115.49631,103.267334,106.96716,93.9993,61.562904,56.295498,109.564445,181.7953,97.856766,79.8082,61.853035,54.938774
1956-07-01,108.84757,78.14238,89.37227,117.66159,69.253426,53.830902,48.681034,55.565052,117.79624,74.38733,97.51676,47.685028
1956-08-01,85.83128,73.047646,58.897923,114.451904,70.875534,69.077126,61.95033,125.24307,122.72887,75.72241,119.390976,76.92701
1956-09-01,73.854324,60.892426,54.13628,110.969444,61.704933,62.17698,64.30289,177.31348,53.423985,55.65347,100.31849,42.071114
1956-10-01,51.685825,56.905334,25.332636,65.221054,59.457848,74.21124,103.00801,383.69495,37.08954,33.43843,96.33737,47.43887
1956-11-01,96.08041,107.23752,27.72508,96.78681,54.150154,59.651775,66.97942,335.00967,54.230843,28.5805,64.51683,27.955275
1956-12-01,85.34438,75.73613,30.50919,70.335106,35.9372,27.572123,147.11115,509.8107,28.115204,21.62669,39.7554,21.311682
1957-01-01,78.52227,19.272543,15.40995,46.828056,14.906491,15.033997,42.607513,89.25143,28.254404,21.222328,21.39049,13.093635
1957-02-01,76.766495,42.485577,16.782965,48.620895,24.04974,23.172464,63.118107,199.74283,28.016344,16.894732,28.940369,21.111012
1957-03-01,73.721695,17.729797,23.93822,52.71858,30.21217,37.56725,49.370594,187.60774,10.040973,12.793278,50.36294,12.706615
1957-04-01,85.878105,35.067387,30.259327,76.95763,44.72016,44.32645,53.591793,142.1057,21.967722,15.425912,50.64749,20.912628
1957-05-01,77.100525,46.238865,42.875553,65.82276,60.243576,42.603554,50.76252,90.19987,37.290855,30.786171,66.6883,32.101456
1957-06-01,88.90047,82.1629,69.2067,137.81662,87.16705,103.41995,101.316795,148.76857,85.588486,65.071144,123.346054,43.81656
1957-07-01,106.57017,95.82212,90.76571,106.499695,89.3486,71.81913,96.66063,151.04726,107.74965,105.43865,100.07388,79.566216
1957-08-01,71.367546,52.662586,84.39152,77.313805,69.30602,79.33881,94.417496,105.14884,65.677605,33.246834,129.22159,33.27509
1957-09-01,103.27809,66.72431,43.010334,145.84908,86.37717,56.880383,44.325684,139.54204,78.55681,57.86184,104.14852,69.16375
1957-10-01,65.20762,39.335484,57.260246,81.45218,43.98943,40.99871,78.84454,199.84004,32.66656,25.442741,61.188316,44.853035
1957-11-01,141.15028,57.11381,30.14525,103.65665,51.148365,77.99433,84.483955,291.3432,38.416477,25.448906,68.02371,31.04849
1957-12-01,137.97284,43.81637,29.68892,99.00843,34.473602,47.510975,122.49551,439.3826,18.034199,19.995035,91.06174,21.003746
1958-01-01,147.92505,48.46883,18.89095,64.15629,28.593359,27.754997,87.60204,376.9239,18.435484,15.96379,70.00728,16.338354
1958-02-01,120.60576,19.31266,20.940441,68.8152,19.797504,30.925423,68.402405,234.22418,10.509169,9.304776,52.34714,11.4571
1958-03-01,78.528076,16.251482,21.455494,36.808704,22.519653,20.973938,47.304558,113.59272,10.577708,10.923594,32.076534,15.171439
1958-04-01,106.633835,26.723629,36.891846,62.15699,47.923744,49.01413,62.01283,164.02257,22.473833,21.290213,55.738853,32.05133
1958-05-01,91.61822,43.60513,40.116932,95.04549,62.153793,72.080246,28.765,82.54313,51.136044,38.58707,97.470695,42.257984
1958-06-01,115.676796,58.99175,47.40432,134.58473,64.216125,93.27229,83.44905,35.135124,87.98745,52.93166,121.52707,37.66242
1958-07-01,117.16093,60.308094,64.022575,101.27286,109.25897,107.63611,41.561718,34.91425,111.799164,80.270355,99.63693,62.361755
1958-08-01,137.7168,65.89123,49.09452,138.12793,84.67379,108.94153,48.516834,163.00809,89.22042,73.22265,128.36574,92.28383
1958-09-01,114.152054,54.99234,69.7085,120.52231,101.10848,95.24955,98.66422,258.40524,39.887886,40.212803,110.517365,59.681644
1958-10-01,73.083755,93.50604,28.376167,96.30021,47.991177,43.939568,83.84279,390.34903,62.44347,41.167492,74.768036,34.73843
1958-11-01,117.02488,38.36016,19.008137,96.9488,53.55369,54.809948,78.63177,291.91223,18.962505,17.176895,74.84144,20.667933
1958-12-01,65.659454,50.20182,30.688595,48.41171,33.40873,26.939754,106.942986,407.96646,29.191788,21.303919,45.50843,11.774977
1959-01-01,90.1034,22.690527,26.524403,80.77095,19.753696,26.432379,93.48444,278.91864,9.249076,18.105494,92.063995,22.947243
1959-02-01,66.35448,34.617516,10.6854515,39.06892,12.643815,19.697866,45.646202,186.0273,21.857212,11.445314,26.035542,10.378209
1959-03-01,103.937904,51.969498,18.113394,68.86599,29.263226,33.923862,80.06032,348.3437,21.608055,17.891298,48.116665,33.649273
1959-04-01,69.54185,36.95471,31.911526,72.72092,36.32888,49.21396,72.40301,192.15042,25.636425,19.763792,61.36747,21.277412
1959-05-01,62.612938,54.53215,52.99529,66.7932,104.62217,92.536514,73.76997,101.73141,37.046486,24.989502,89.921555,45.96609
1959-06-01,143.0025,86.065315,83.250206,95.87447,91.88481,112.46431,97.36631,133.88124,51.58788,37.15449,101.31232,44.92841
1959-07-01,81.9103,70.441956,56.49524,102.64344,93.27754,120.37743,52.39782,103.773384,116.47294,73.48537,123.97624,71.76027
1959-08-01,114.19353,92.817505,100.34348,112.5161,120.40534,108.348145,105.99979,138.94212,95.67974,69.4227,85.49739,73.25488
1959-09-01,74.59282,63.30263,59.33179,104.22952,97.563484,101.22016,108.15169,206.29703,70.378235,52.64388,118.24608,63.222847
1959-10-01,135.73445,58.253845,43.050186,117.38263,63.19659,63.993587,102.51645,294.80075,39.807083,33.191162,114.28818,42.135902
1959-11-01,196.15234,58.13873,30.914686,122.084305,38.45006,48.431335,113.62781,315.07626,25.848257,15.792954,94.87843,17.776579
1959-12-01,84.15969,69.51175,16.275436,60.73286,25.060623,25.3901,100.74114,466.19934,29.310476,19.190447,36.297756,26.63942
1960-01-01,97.49645,34.581306,16.447254,58.43197,17.725214,29.881863,53.751266,218.1186,26.945244,14.503537,36.606846,12.576679
1960-02-01,137.96565,29.182901,21.590849,95.89406,18.254923,26.505085,58.595295,214.15054,15.088208,15.197771,53.570663,8.6404295
1960-03-01,82.35866,45.31434,31.757929,49.554676,29.401249,18.573782,68.07092,276.26248,18.48904,19.587765,17.678976,13.785963
1960-04-01,79.26446,28.183477,23.103912,77.16901,50.987034,50.36503,57.34289,220.1835,17.560244,15.481277,63.36219,32.58315
1960-05-01,69.46245,49.45864,82.13806,87.03207,61.527935,57.482784,107.20896,162.79622,36.646442,42.707275,34.801285,61.379196
1960-06-01,101.00505,80.206116,102.0881,108.38789,82.61549,64.65725,82.7863,117.91417,96.285126,68.30607,94.81641,89.98166
1960-07-01,105.51076,88.69684,60.334778,124.64154,61.65577,100.99841,30.875134,83.05312,137.22935,100.037125,126.93176,68.039955
1960-08-01,41.809784,72.727806,80.35947,93.78957,89.83611,81.30878,101.25282,157.56583,87.544754,75.85192,158.74457,77.52155
1960-09-01,83.5496,64.54822,57.36758,105.27986,80.05338,98.2875,58.030476,150.68759,70.23413,49.160973,128.01234,73.79186
1960-10-01,98.86157,86.36374,34.976276,85.9254,53.50064,66.86728,108.274475,446.55225,47.60159,45.05935,87.265495,60.499195
1960-11-01,80.18612,43.41396,22.639147,95.47682,47.646347,78.45621,77.9787,268.50677,29.01862,21.964626,70.78931,29.65549
1960-12-01,103.156624,58.41515,24.92945,63.992474,24.711185,29.629004,64.07269,261.66888,23.127352,20.871971,56.938282,15.647739
1961-01-01,81.555855,34.288017,13.904816,42.173798,20.776907,25.16085,90.388885,379.76132,13.972372,15.9809065,29.602137,21.5982
1961-02-01,75.88148,36.464622,27.67451,43.49333,25.344387,18.381126,105.16437,411.58115,13.53108,12.28176,15.95369,17.903076
1961-03-01,85.5139,31.673374,23.221094,70.199196,39.793934,53.47203,50.945545,212.39194,17.341051,17.147358,41.887924,19.995058
1961-04-01,101.47321,44.926506,33.43016,51.022408,53.20058,26.471666,62.123466,193.48514,34.35613,25.534405,21.63852,35.44092
1961-05-01,141.68878,50.795383,39.99328,83.69838,33.683617,44.366978,71.962265,92.7777,36.50642,27.761538,81.18876,18.12959
1961-06-01,93.58969,82.3327,71.50278,103.2552,37.61161,43.78923,60.117893,101.56757,106.50176,58.742374,99.69716,29.343016
1961-07-01,80.11986,57.106667,74.344406,100.19662,88.96684,68.40727,61.61386,46.240116,95.213,55.782925,78.20933,76.829185
1961-08-01,83.86843,69.569115,23.635878,101.32666,54.738052,77.62701,46.26073,128.51028,103.119125,71.43997,89.66817,65.83604
1961-09-01,75.61161,69.399994,60.175117,125.613396,90.306885,93.40369,87.07555,191.53949,62.746883,42.80467,99.20173,68.06512
1961-10-01,99.91589,111.27075,39.51173,80.01963,56.99245,69.18368,137.89285,415.46454,47.143154,36.980644,95.76832,57.431572
1961-11-01,92.27902,50.514656,34.64388,87.57503,57.116642,63.65583,88.362114,297.6816,20.505184,19.028027,80.047325,35.358974
1961-12-01,97.17626,47.379932,23.819103,78.52475,38.208168,53.626457,90.75358,319.80914,27.709328,20.360325,62.935406,31.742891
1962-01-01,90.27342,70.63405,39.346916,76.94712,23.676027,23.927204,117.9625,392.25626,32.522278,31.285172,45.254776,17.056728
1962-02-01,57.880646,15.830113,15.746784,59.63894,17.320562,14.62468,39.06936,92.66175,23.248014,16.592985,19.394493,9.93577
1962-03-01,57.525124,39.416138,22.708551,50.96055,27.688038,20.363426,42.230938,141.75436,22.702648,15.02216,40.59954,20.69829
1962-04-01,134.6116,45.636772,36.335014,76.46722,38.61949,41.26924,64.89918,241.56255,35.295555,29.633717,31.135332,22.110535
1962-05-01,62.79711,38.959137,65.87616,85.22117,74.830925,72.97355,62.40468,88.15495,27.518341,30.44549,70.912224,27.6078
1962-06-01,90.35777,98.00947,95.66741,72.27589,71.29017,50.9103,72.69736,130.16046,120.3186,84.396935,85.60837,61.82572
1962-07-01,145.07553,65.94698,97.94928,97.47974,96.85185,97.57982,77.19585,52.013607,104.047516,91.68419,80.19619,81.44444
1962-08-01,110.122574,104.01929,85.89407,97.60618,103.0773,83.616905,107.25587,211.42033,95.58903,78.52263,101.49109,67.27521
1962-09-01,117.595474,77.81978,42.614525,109.47886,67.94741,78.845535,61.254524,199.20813,48.74555,34.98366,107.25606,44.98096
1962-10-01,96.53572,65.20583,38.392082,73.68491,52.616848,50.378414,99.12228,351.55533,36.656647,32.595596,72.73957,43.339268
1962-11-01,151.65508,47.74581,28.428957,68.22496,47.641094,45.605793,109.95116,427.3003,23.015097,24.64053,65.012634,30.956238
1962-12-01,113.30063,65.20367,31.129917,75.8934,39.422092,40.445343,106.5286,385.06384,36.770332,30.720243,46.113697,22.233858
1963-01-01,115.81786,72.56482,30.926228,69.12869,23.120907,23.281305,65.95295,175.8514,51.9256,39.223442,52.868896,19.29423
1963-02-01,86.9855,46.04805,27.574892,53.947063,18.36246,21.621977,79.68672,308.1382,19.218388,14.1576605,53.488564,10.27276
1963-03-01,71.43921,39.29302,30.670963,56.25334,30.135605,31.792519,61.93807,181.67253,30.088888,20.696787,47.81539,15.396911
1963-04-01,98.231384,33.53336,29.655825,74.78002,40.858067,45.771507,58.117653,143.2659,20.788313,14.697661,50.655052,14.624734
1963-05-01,94.86378,33.330845,44.43853,71.11313,62.293118,54.31115,42.333794,99.00574,19.977755,16.830498,66.71646,24.698761
1963-06-01,60.037308,79.398026,78.41149,86.043236,90.86037,52.67639,78.47225,126.2248,103.414566,74.31603,64.30721,59.563377
1963-07-01,99.901764,90.18465,102.81138,102.434044,91.20552,86.4069,105.26855,140.15915,108.958755,89.29669,125.96051,96.987114
1963-08-01,151.20563,31.323189,53.752926,116.11823,86.38987,41.2157,64.896515,53.27166,64.40162,55.86878,92.46598,60.65607
1963-09-01,115.16178,83.628685,36.78815,84.45989,63.30631,63.473946,62.71061,217.30019,51.00395,42.147186,93.6221,59.374046
1963-10-01,95.394905,63.360157,11.649833,52.666107,26.733574,31.074148,100.74668,486.02203,49.014297,28.43623,78.07921,33.378567
1963-11-01,134.81488,42.926426,23.402184,116.931755,47.522953,54.69141,121.02901,415.28656,17.83297,29.706402,85.74082,36.31473
1963-12-01,72.203026,50.27489,24.041376,59.284077,22.96338,22.996761,98.89482,405.57214,21.984152,18.20744,63.925934,17.68091
1964-01-01,90.75873,29.53683,17.941269,71.29882,33.861656,43.82316,98.276276,374.5627,16.681158,11.901616,53.20535,14.879402
1964-02-01,74.27,58.64713,23.938091,53.55979,21.121756,21.629398,71.53749,329.84558,32.80162,22.102634,37.72232,12.018684
1964-03-01,89.40151,35.609245,21.900188,80.50833,27.920336,22.830774,84.84989,275.35703,11.399069,11.402289,47.528034,11.587931
1964-04-01,63.765465,39.7108,32.857075,56.99745,50.89817,45.51393,83.9234,228.4724,35.870674,29.96086,35.60806,29.524704
1964-05-01,76.06592,50.04657,73.04772,96.40236,72.72722,72.33912,69.774216,127.280876,34.996128,38.42162,80.56954,41.395878
1964-06-01,89.989655,63.782963,48.977867,118.84873,63.4652,59.178547,89.92845,117.96215,78.630035,42.407307,95.587524,34.852173
1964-07-01,109.26783,90.338715,90.95917,93.56769,92.54656,62.516056,96.93834,165.06572,124.06513,62.05964,74.11929,48.764854
1964-08-01,81.37387,82.664055,99.48605,123.73494,103.70099,106.721245,93.97658,143.45348,89.644585,61.61447,117.89059,61.42262
1964-09-01,55.833958,35.65976,65.65967,100.52857,101.77173,104.93755,112.97473,207.4447,37.918682,33.192917,125.686844,64.385826
1964-10-01,90.16875,60.0754,30.85255,74.34901,39.267994,46.425217,86.710655,358.5871,36.649742,29.015589,97.63059,35.1326
1964-11-01,57.780052,39.333355,31.865273,84.757065,32.88396,44.787586,88.66999,258.45798,19.339231,23.129261,73.39441,18.26234
1964-12-01,150.15527,46.952423,19.284712,85.5297,24.710098,27.698751,67.62913,215.95818,26.078394,17.791225,66.16927,10.400471
1965-01-01,69.16206,50.104305,22.725523,65.76262,18.251648,43.635185,98.793434,301.16196,18.198881,14.897623,53.839622,17.739927
1965-02-01,81.88414,46.115368,35.29383,83.91974,33.129547,31.816229,112.31214,361.07285,13.56758,13.487576,58.52241,5.218458
1965-03-01,38.682777,22.019539,12.863944,38.605682,18.701359,13.226392,20.956396,49.270542,22.544594,10.118209,38.57563,10.857986
1965-04-01,50.446102,35.32193,21.256268,45.517292,30.64921,22.249096,67.93255,165.94337,30.70007,20.5047,38.16133,19.752583
1965-05-01,72.786476,35.79173,71.948845,83.33592,82.8173,68.99382,67.98235,131.26756,29.771105,27.954432,75.23928,21.807384
1965-06-01,59.90089,59.654728,89.55029,67.83395,85.37,72.329544,60.75794,63.871387,79.05898,59.052673,95.66015,68.40695
1965-07-01,76.64997,58.292885,74.39729,105.68575,92.659164,91.60775,72.73483,53.63208,110.86044,63.53607,121.77133,50.586315
1965-08-01,118.64927,53.252857,59.632435,134.32707,74.606636,61.132835,81.14031,63.20203,86.98437,50.151817,138.79594,45.91316
1965-09-01,69.58814,47.43187,57.028347,106.10701,77.45925,83.512764,57.875988,75.22786,77.26476,42.98252,110.14156,33.350704
1965-10-01,89.20613,85.24481,22.909523,113.30171,55.208836,80.86497,129.01915,543.7118,51.352367,43.207214,92.24274,53.254513
1965-11-01,113.70878,30.984194,24.380064,100.36861,45.294685,55.72664,84.502556,287.21075,18.373924,21.70044,92.09507,22.072212
1965-12-01,67.9115,43.648945,21.599955,74.41954,32.968773,28.686737,105.814224,365.15118,23.546751,18.249182,45.04573,22.979845
1966-01-01,110.93863,20.059198,29.030401,68.759056,27.078314,39.24399,115.69638,340.70987,2.3023977,7.0282946,39.548733,19.435259
1966-02-01,61.895515,33.770294,12.962241,41.154995,15.8939295,28.079216,54.736874,208.7046,19.01242,9.037284,41.123554,9.570971
1966-03-01,82.08256,31.592869,24.347303,82.289276,45.038948,50.397,75.47492,307.46936,19.490162,18.789732,60.49305,28.838484
1966-04-01,38.596798,25.834908,39.06143,54.257675,47.84253,48.934196,64.88375,126.978,20.347012,20.994802,47.490948,27.384499
1966-05-01,69.078224,57.51503,40.70973,68.97379,46.12361,46.85663,71.52713,187.28462,52.374115,45.957848,71.57903,37.815845
1966-06-01,74.758095,62.753696,62.015182,75.76598,98.59718,79.550545,74.86912,119.58332,66.35562,52.9691,87.76091,61.276787
1966-07-01,87.87719,67.135216,89.621826,111.575745,87.414925,86.26936,95.14377,61.699978,85.4589,63.606674,146.87238,59.016518
1966-08-01,68.105515,66.254745,72.200455,122.153076,71.67706,66.27094,83.43844,140.85709,63.089993,43.063026,109.370964,52.70806
1966-09-01,88.06458,69.69512,24.814783,104.779144,51.449703,84.26098,59.462463,229.58076,44.178673,36.628986,89.94483,40.584595
1966-10-01,97.27353,68.20263,41.36771,123.543945,63.454563,89.15098,128.37926,435.79593,36.13651,40.62519,115.66391,46.917828
1966-11-01,94.105865,54.855385,34.07905,119.50539,31.13458,49.368378,117.819916,332.4402,31.145895,22.180456,97.266235,18.378157
1966-12-01,109.08254,36.434975,29.169151,94.26944,37.2297,38.417854,109.39685,418.78696,18.10047,18.643953,55.074158,19.861021
1967-01-01,79.799225,34.393593,30.45126,76.90992,30.691898,33.75587,124.53227,407.46503,15.222392,14.197186,33.417267,15.957318
1967-02-01,85.43491,44.32955,22.197487,59.81615,14.410891,18.983507,86.80707,349.7806,20.990875,14.541119,35.323483,12.262437
1967-03-01,74.43272,24.832565,34.229256,41.00413,39.077065,44.84942,84.07785,184.04675,22.806705,14.774063,29.69416,18.422419
