year,R1,R2
1952,69.96036,16.228104
1953,49.165348,9.935992
1954,36.17851,15.1361065
1955,53.804665,4.8269353
1956,37.69465,34.363884
1957,32.01533,10.941056
1958,26.13762,1.6555474
1959,148.95755,12.364702
1960,36.852547,15.870851
1961,220.93716,12.166771
1962,60.972713,28.526545
1963,203.7247,8.026089
1964,92.82127,5.619422
1965,57.100338,45.65938
1966,78.687035,8.598114
1967,36.425545,18.972918
1968,86.32101,10.327472
1969,342.7519,15.5414095
1970,78.15419,21.259817
1971,14.250967,16.692337
1972,90.703255,20.6561
1973,56.611687,25.629816
1974,23.427555,35.75544
1975,58.97627,5.017267
1976,200.56631,7.9972095
1977,72.8399,30.490582
1978,163.60347,20.828238
1979,237.43005,12.689621
1980,104.82865,22.482962
1981,80.23483,22.340406
1982,119.265526,6.707332
1983,74.982834,11.42159
1984,80.29222,14.145295
1985,49.067875,24.565548
1986,127.92496,6.5609612
1987,8.180605,18.115486
1988,19.138792,19.012537
1989,42.042274,8.786298
1990,42.763393,14.264598
1991,6.6798325,7.994896
1992,32.640625,36.411465
1993,45.386326,5.637427
1994,81.41961,4.747113
1995,30.070885,24.326302
1996,56.41268,31.715555
1997,234.75578,28.868916
1998,24.213633,23.253174
1999,58.186356,17.51717
2000,39.76945,7.826137
2001,152.33994,5.8948617
2002,7.6692924,22.712326
2003,13.79681,21.32393
2004,30.896988,45.744324
2005,89.613785,58.93129
2006,52.83156,32.21161
2007,84.65344,19.235218
2008,110.23406,23.088724
2009,79.80162,12.956723
2010,31.135628,4.1479135
2011,127.647484,12.637201
2012,92.686295,6.806901
2013,291.63885,5.7956758
2014,137.37132,7.177419
2015,24.314526,16.120096
2016,122.03288,41.896694
2017,87.345764,29.078732
2018,221.1862,23.764492
2019,76.47247,22.622602
2020,41.971367,10.875952
2021,131.7296,4.7045336
2022,59.944393,13.754714
2023,89.644684,13.240088
2024,308.15005,13.351101
2025,61.84784,12.469153
2026,56.264683,17.174599
2027,82.16218,38.3975
2028,281.80722,33.928833
2029,239.00073,3.7172241
2030,59.33621,10.186882
2031,90.470665,10.665423
2032,44.443985,12.165297
2033,158.6815,14.185709
2034,71.159134,12.679128
2035,141.45192,29.75237
2036,30.02692,6.5607185
2037,174.67068,36.80058
2038,99.684204,23.138405
2039,61.909496,11.579341
2040,152.36813,30.697132
2041,42.121933,17.961763
2042,20.387535,17.090776
2043,48.884514,67.9711
2044,19.242275,16.422045
2045,93.50765,19.694109
2046,39.953682,30.300194
2047,77.949455,37.62035
2048,117.42976,20.093958
2049,84.96515,11.526875
2050,65.341064,21.333061
2051,48.81869,4.9716597
2052,97.79418,26.868176
2053,184.6323,127.178185
2054,265.7722,9.825915
2055,499.35074,23.79701
2056,188.6024,19.927357
2057,118.20949,17.369322
2058,64.4816,28.735313
2059,58.763027,22.721113
2060,84.73309,34.957294
2061,56.905514,11.478895
2062,98.426346,15.757419
2063,136.93332,15.527769
2064,156.9148,41.061844
2065,98.65954,55.029736
2066,68.18814,28.625246
2067,71.5572,11.557768
2068,377.48425,32.331528
2069,68.10714,32.146816
2070,372.1938,40.028183
2071,95.49952,14.634363
2072,81.066574,22.785368
2073,147.16483,10.615439
2074,92.53285,21.770489
2075,156.63039,59.551483
2076,159.5791,38.363552
2077,31.268171,63.2207
2078,98.34161,31.484482
2079,84.74206,10.828782
2080,292.068,44.33913
2081,116.271774,43.470795
2082,183.17627,37.51684
2083,27.72406,45.371494
2084,91.41258,71.944824
2085,414.356,30.368391
2086,242.633,84.41638
2087,293.43155,32.991074
2088,223.66745,170.48892
2089,369.93994,66.96678
2090,309.35822,28.692478
2091,169.12512,55.1135
2092,165.41829,25.83811
2093,189.39706,52.536148
2094,298.3205,72.84782
2095,621.76807,54.58947
2096,130.48781,19.13559
2097,128.50632,74.42927
2098,350.2115,94.68059
2099,146.84409,260.35254
2100,268.88623,37.011486
