year,R1,R2
1986,126.4965,19.07247
1987,85.08849,11.849799
1988,41.851765,11.190532
1989,42.60628,11.472531
1990,48.671192,9.958585
1991,33.822083,7.265516
1992,97.278305,6.865381
1993,34.766014,6.6817203
1994,150.0783,9.68744
1995,60.107147,7.8417897
1996,16.657743,4.4956717
1997,52.65628,15.693181
1998,56.12768,11.858907
1999,85.95312,9.655443
2000,19.815508,12.46711
2001,19.957453,8.428191
2002,44.002224,10.649721
2003,34.377922,6.755245
2004,85.97405,14.472004
2005,50.426888,3.8900487
2006,93.61959,12.228358
2007,31.055687,9.484547
2008,29.221931,7.9644403
2009,89.61235,12.38551
2010,84.13505,11.664944
2011,34.092224,9.158254
2012,64.144135,7.990353
2013,56.089672,9.721212
2014,23.425755,10.019952
2015,70.92158,17.829645
2016,42.18959,4.828871
2017,53.110294,3.8552747
2018,32.295982,5.6001744
2019,43.935406,9.580049
2020,161.22348,12.002802
2021,56.11543,8.849397
2022,102.66238,13.059933
2023,70.735054,11.804402
2024,66.11873,7.852055
2025,39.276608,16.184017
2026,42.600903,11.233172
2027,53.80129,6.9620275
2028,114.28191,9.917733
2029,91.80959,12.154248
2030,70.32696,8.80595
2031,96.41531,5.6855845
2032,97.121666,5.765893
2033,89.63702,8.404778
2034,107.74873,17.432709
2035,71.67863,10.218451
2036,72.60688,15.247719
2037,29.032612,17.55551
2038,88.73147,12.311049
2039,24.886852,7.683169
2040,14.91396,14.395399
2041,221.37221,18.89104
2042,83.279236,17.743685
2043,50.179768,10.075859
2044,37.57914,10.1355505
2045,75.50801,9.970562
2046,167.83331,8.125165
2047,46.15182,7.8200903
2048,44.466045,17.150818
2049,97.43071,18.032024
2050,153.79617,7.685092
2051,104.30697,16.521051
2052,47.82388,12.572299
2053,10.292279,5.9801793
2054,61.429184,8.440292
2055,57.360825,7.0281816
2056,23.827932,8.29946
2057,67.522766,6.233477
2058,32.983936,6.6755314
2059,106.41074,18.11115
2060,43.52427,11.869036
2061,105.72587,23.130756
2062,180.6498,9.420435
2063,20.574064,10.036141
2064,188.50124,15.343342
2065,47.044365,26.813328
2066,39.140293,10.578523
2067,37.94364,16.141754
2068,14.435779,9.56741
2069,29.076515,13.11502
2070,106.37587,10.194064
2071,29.780373,10.724759
2072,52.17057,10.581082
2073,37.142445,9.055563
2074,38.301838,53.095955
2075,41.44904,15.676586
2076,20.821533,9.046117
2077,49.84169,11.510878
2078,21.542559,20.1752
2079,35.87406,14.00852
2080,24.46062,7.8328876
2081,41.941868,18.98525
2082,89.717026,8.308944
2083,93.9427,9.559475
2084,103.019844,12.608901
2085,15.976172,8.847699
2086,55.667824,6.465956
2087,54.646027,12.132796
2088,102.926315,17.648193
2089,121.20556,6.0166154
2090,41.6365,16.016706
2091,111.47,6.595248
2092,298.0653,21.90338
2093,28.444319,33.38947
2094,51.539917,12.064651
2095,50.880787,11.689947
2096,216.36804,9.818931
2097,197.47467,13.797243
2098,57.636314,10.068171
2099,12.609858,21.807215
2100,165.53528,6.689519
