,R1,R2
1850,10.671428571428573,31.55555555555556
1851,7.557142857142857,19.36111111111111
1852,12.114285714285714,14.819444444444445
1853,33.285714285714285,13.01388888888889
1854,14.242857142857142,17.625
1855,5.1,22.95833333333333
1856,18.957142857142856,7.583333333333334
1857,28.31428571428572,11.375
1858,38.0,17.416666666666664
1859,33.68571428571428,5.388888888888888
1860,19.04285714285714,20.77777777777778
1861,18.228571428571428,8.944444444444445
1862,33.5,15.13888888888889
1863,24.64285714285714,18.23611111111111
1864,20.728571428571428,0.0
1865,27.0,12.569444444444445
1866,24.74285714285714,9.458333333333334
1867,16.32857142857143,12.77777777777778
1868,5.857142857142858,20.08333333333333
1869,2.914285714285714,23.65277777777778
1870,28.4,12.75
1871,28.214285714285715,25.11111111111111
1872,16.514285714285716,41.27777777777778
1873,13.742857142857146,15.48611111111111
1874,19.214285714285715,31.486111111111114
1875,24.67142857142857,11.958333333333334
1876,15.014285714285714,19.02777777777778
1877,6.214285714285714,37.11111111111112
1878,17.685714285714283,14.333333333333334
1879,2.9142857142857146,3.5416666666666665
1880,6.928571428571429,10.88888888888889
1881,2.457142857142857,17.76388888888889
1882,33.05714285714286,24.15277777777778
1883,33.77142857142857,8.152777777777779
1884,14.157142857142858,10.875
1885,24.5,13.458333333333334
1886,10.985714285714286,28.79166666666667
1887,11.414285714285716,17.38888888888889
1888,22.34285714285714,39.09722222222222
1889,24.35714285714286,9.958333333333334
1890,1.1571428571428573,11.23611111111111
1891,22.84285714285714,11.819444444444445
1892,18.7,6.333333333333334
1893,8.028571428571428,23.33333333333333
1894,26.5,11.791666666666666
1895,18.74285714285714,24.13888888888889
1896,33.34285714285714,11.819444444444445
1897,6.5285714285714285,3.361111111111111
1898,14.985714285714286,20.430555555555557
1899,13.7,32.93055555555555
1900,18.114285714285717,8.180555555555557
1901,18.17142857142857,27.194444444444443
1902,15.857142857142858,22.541666666666668
1903,2.942857142857143,12.51388888888889
1904,8.328571428571427,5.430555555555556
1905,12.142857142857142,31.59722222222222
1906,5.3,37.48611111111111
1907,7.928571428571429,7.333333333333333
1908,32.68571428571428,13.73611111111111
1909,11.814285714285711,13.680555555555555
1910,9.17142857142857,4.194444444444445
1911,7.542857142857143,14.47222222222222
1912,10.014285714285714,14.333333333333336
1913,25.057142857142857,13.65277777777778
1914,3.7142857142857135,24.52777777777778
1915,12.557142857142855,7.458333333333334
1916,11.471428571428572,32.916666666666664
1917,16.685714285714287,23.625
1918,15.742857142857142,23.98611111111111
1919,11.614285714285714,16.0
1920,19.97142857142857,21.486111111111114
1921,26.67142857142857,9.833333333333334
1922,52.6,8.180555555555555
1923,22.500000000000004,29.23611111111111
1924,27.985714285714288,17.75
1925,42.41428571428572,26.333333333333336
1926,20.1,9.083333333333334
1927,19.67142857142857,14.25
1928,20.88571428571429,11.569444444444446
1929,16.7,13.875
1930,32.94285714285714,27.944444444444443
1931,31.485714285714288,14.01388888888889
1932,33.65714285714286,34.76388888888889
1933,6.971428571428572,14.041666666666668
1934,46.52857142857143,34.791666666666664
1935,38.57142857142857,18.76388888888889
1936,45.15714285714286,27.58333333333333
1937,15.67142857142857,24.97222222222222
1938,18.15714285714286,19.166666666666664
1939,15.44285714285714,7.583333333333334
1940,23.285714285714285,11.26388888888889
1941,9.042857142857144,14.166666666666668
1942,4.328571428571428,11.555555555555555
1943,37.15714285714286,28.48611111111111
1944,10.128571428571428,24.59722222222222
1945,13.614285714285714,19.222222222222225
1946,21.485714285714288,26.430555555555557
1947,10.014285714285714,6.416666666666667
1948,12.4,24.63888888888889
1949,1.6285714285714286,17.541666666666664
1950,32.15714285714286,1.7638888888888888
1951,14.914285714285716,41.97222222222222
1952,5.128571428571428,21.52777777777778
1953,10.785714285714285,1.805555555555556
1954,1.6,27.43055555555556
1955,16.785714285714285,6.0
1956,27.442857142857143,16.11111111111111
1957,16.8,13.51388888888889
1958,17.514285714285716,10.833333333333334
1959,11.442857142857145,15.888888888888888
1960,38.71428571428571,6.986111111111112
1961,25.685714285714283,15.597222222222223
1962,2.5142857142857142,28.819444444444446
1963,22.02857142857143,21.194444444444446
1964,7.5,10.27777777777778
1965,21.942857142857143,20.73611111111111
1966,16.585714285714285,13.0
1967,14.585714285714284,10.680555555555555
1968,13.92857142857143,35.291666666666664
1969,30.08571428571429,6.375
1970,18.65714285714285,25.958333333333336
1971,12.528571428571428,18.222222222222225
1972,17.47142857142857,25.51388888888889
1973,11.614285714285714,30.90277777777778
1974,36.05714285714285,2.208333333333333
1975,10.6,25.58333333333333
1976,2.642857142857143,28.61111111111111
1977,6.457142857142857,17.11111111111111
1978,13.0,4.791666666666667
1979,24.88571428571429,33.31944444444445
1980,10.857142857142858,11.541666666666668
1981,10.057142857142855,10.333333333333334
1982,0.8142857142857143,3.666666666666667
1983,7.285714285714286,14.541666666666666
1984,9.728571428571428,6.444444444444445
1985,1.2857142857142856,11.944444444444445
1986,15.314285714285711,1.3194444444444444
1987,12.0,23.84722222222222
1988,3.6857142857142855,19.52777777777778
1989,27.8,13.86111111111111
