year,R1,R2
1966,56.504196,13.683334
1967,127.72712,25.875185
1968,126.55534,7.5779905
1969,78.336464,24.849722
1970,84.921364,36.43511
1971,81.680305,23.781738
1972,29.120914,18.50516
1973,121.488525,4.8679156
1974,63.328575,25.870083
1975,53.829605,31.582417
1976,56.547546,11.6877985
1977,89.42395,18.261122
1978,182.26001,8.092019
1979,108.47995,9.714732
1980,108.87973,6.007602
1981,23.92984,35.862965
1982,154.136,10.634996
1983,148.37608,18.544907
1984,74.96923,10.48007
1985,49.78993,17.916897
1986,49.33901,20.98791
1987,232.56206,8.624913
1988,28.381939,10.369215
1989,103.02733,9.497409
1990,38.716385,21.553728
1991,60.18417,42.93359
1992,171.57407,19.402271
1993,38.21624,18.786734
1994,114.5108,21.96414
1995,34.55507,30.88823
1996,52.064156,23.564392
1997,44.72111,14.941166
1998,43.970005,16.03745
1999,161.64322,29.253317
2000,85.03892,35.86154
2001,186.83842,31.223196
2002,156.60297,14.988641
2003,102.95436,13.5843725
2004,111.52918,10.284892
2005,25.326443,39.266685
2006,83.8128,20.080622
2007,143.50832,34.226192
2008,146.48094,24.872923
2009,87.51355,57.995586
2010,54.305897,19.924572
2011,39.284912,21.420742
2012,99.737206,14.836173
2013,83.818924,21.510273
2014,84.47925,50.85945
2015,81.215935,48.01537
2016,136.34904,54.68609
2017,62.507736,31.331278
2018,79.035515,13.436287
2019,43.74731,16.91415
2020,189.31299,42.576794
2021,66.33541,36.107338
2022,62.379982,32.103733
2023,86.67769,18.221973
2024,147.44305,13.2702875
2025,103.82085,31.064814
2026,284.1533,8.71388
2027,73.30395,18.383581
2028,85.954384,6.933653
2029,162.20238,31.926718
2030,215.05199,70.577484
2031,102.56036,45.649952
2032,128.63972,31.69254
2033,87.02672,17.092886
2034,74.66796,20.847029
2035,171.56165,31.619797
2036,264.20428,30.717587
2037,198.70686,19.991983
2038,100.945366,22.972912
2039,253.25677,21.876457
2040,119.96139,65.168495
2041,90.14767,29.172619
2042,87.09789,32.929626
2043,73.80904,13.573168
2044,103.19826,33.115517
2045,162.33568,54.838017
2046,52.685368,82.41276
2047,47.821136,22.668682
2048,102.09126,28.863989
2049,105.56395,34.780537
2050,263.56396,25.992222
2051,250.68286,53.50771
2052,78.68819,58.459503
2053,34.190067,77.984634
2054,128.17947,73.28502
2055,108.065,23.806957
2056,165.00471,64.45634
2057,241.11519,47.078094
2058,56.47795,30.511242
2059,134.16365,53.005077
2060,88.72675,39.187576
2061,58.5312,46.998596
2062,123.28375,68.29078
2063,169.02818,24.424164
2064,49.39842,43.602905
2065,88.562,20.791887
2066,256.1567,57.686413
2067,447.03717,44.53798
2068,162.70166,18.92783
2069,242.60217,21.459824
2070,238.12315,30.439926
2071,195.7539,58.230274
2072,173.84937,37.554413
2073,125.56363,54.28727
2074,239.08138,22.797384
2075,299.94763,93.53458
2076,227.99384,78.944176
2077,134.43631,81.379265
2078,92.27812,28.7608
2079,136.35051,29.645618
2080,248.7093,55.927753
2081,305.21344,83.49658
2082,159.41982,83.29299
2083,127.17695,61.14486
2084,70.093155,49.946228
2085,180.35617,72.25101
2086,231.72481,68.06109
2087,239.46165,55.09562
2088,179.82118,36.690327
2089,254.03447,24.53903
2090,337.15872,58.99363
2091,446.66116,51.622772
2092,278.64706,26.758951
2093,247.3922,47.792744
2094,237.6099,60.98409
2095,399.68805,70.56771
2096,147.01886,50.793823
2097,162.5265,37.757133
2098,144.35811,29.599161
2099,322.5535,122.89937
2100,252.21465,89.71921
