,R1,R2
1850,18.590909090909097,19.75510204081632
1851,41.09090909090908,28.67346938775509
1852,31.348484848484848,14.510204081632658
1853,27.06060606060605,8.551020408163264
1854,27.621212121212118,37.36734693877551
1855,4.196969696969696,33.20408163265308
1856,72.40909090909093,24.79591836734693
1857,45.71212121212123,13.653061224489802
1858,28.893939393939394,23.285714285714292
1859,21.757575757575776,42.0204081632653
1860,41.53030303030304,37.02040816326531
1861,67.46969696969694,11.306122448979592
1862,6.939393939393946,28.795918367346932
1863,39.18181818181819,30.93877551020409
1864,37.10606060606062,31.48979591836735
1865,26.72727272727273,16.755102040816322
1866,34.22727272727272,20.42857142857144
1867,34.5606060606061,19.020408163265323
1868,24.13636363636364,29.836734693877546
1869,38.53030303030303,17.734693877551027
1870,35.33333333333332,13.24489795918367
1871,45.46969696969698,16.489795918367346
1872,17.712121212121207,12.142857142857144
1873,61.33333333333333,21.93877551020407
1874,48.939393939393945,22.673469387755105
1875,17.590909090909093,22.612244897959183
1876,40.5909090909091,37.24489795918368
1877,11.242424242424242,20.469387755102044
1878,33.15151515151515,29.938775510204067
1879,33.09090909090909,16.448979591836725
1880,34.15151515151515,20.693877551020385
1881,34.84848484848483,18.020408163265312
1882,50.36363636363632,22.91836734693876
1883,42.87878787878788,17.48979591836735
1884,15.015151515151516,27.36734693877551
1885,9.333333333333336,42.42857142857146
1886,49.71212121212122,20.816326530612265
1887,32.954545454545475,12.183673469387765
1888,27.42424242424242,67.14285714285715
1889,15.848484848484848,22.6734693877551
1890,11.0,36.12244897959184
1891,27.893939393939394,24.93877551020408
1892,19.530303030303028,18.63265306122448
1893,38.03030303030306,3.653061224489796
1894,22.181818181818187,11.326530612244897
1895,32.18181818181819,43.81632653061224
1896,30.42424242424242,4.224489795918369
1897,16.212121212121215,26.693877551020424
1898,42.6818181818182,27.673469387755095
1899,50.66666666666664,24.142857142857157
1900,33.590909090909086,28.67346938775509
1901,18.46969696969697,48.79591836734692
1902,21.136363636363647,21.510204081632647
1903,21.12121212121212,6.448979591836734
1904,45.30303030303031,27.897959183673468
1905,29.72727272727272,24.510204081632644
1906,49.34848484848485,18.142857142857157
1907,27.212121212121215,10.387755102040808
1908,39.07575757575759,7.775510204081633
1909,18.666666666666675,25.22448979591837
1910,28.712121212121207,8.46938775510204
1911,24.969696969696965,47.14285714285715
1912,12.09090909090909,15.306122448979597
1913,17.287878787878782,10.387755102040815
1914,7.621212121212121,12.6734693877551
1915,26.696969696969703,18.97959183673469
1916,39.37878787878789,14.999999999999998
1917,46.39393939393936,57.6326530612245
1918,14.393939393939393,28.40816326530613
1919,14.43939393939394,15.020408163265312
1920,19.545454545454557,43.34693877551021
1921,18.075757575757574,11.61224489795918
1922,28.37878787878789,49.65306122448976
1923,46.46969696969696,18.12244897959184
1924,36.06060606060609,37.48979591836733
1925,5.757575757575755,35.38775510204085
1926,29.833333333333336,16.489795918367346
1927,34.939393939393945,12.122448979591836
1928,38.00000000000003,22.57142857142856
1929,34.78787878787879,9.387755102040815
1930,42.21212121212123,3.8979591836734686
1931,57.89393939393942,24.99999999999999
1932,29.045454545454568,4.408163265306117
1933,26.81818181818185,16.69387755102041
1934,47.5909090909091,38.57142857142858
1935,66.21212121212123,6.795918367346935
1936,50.65151515151518,7.693877551020408
1937,26.696969696969703,43.85714285714286
1938,41.424242424242415,38.16326530612247
1939,32.42424242424242,7.551020408163267
1940,57.22727272727269,9.040816326530615
1941,16.954545454545453,35.28571428571431
1942,26.363636363636363,19.2857142857143
1943,33.28787878787879,47.02040816326531
1944,25.57575757575758,38.65306122448978
1945,21.63636363636364,23.63265306122449
1946,14.242424242424244,31.469387755102044
1947,27.439393939393952,41.00000000000001
1948,36.12121212121211,15.142857142857135
1949,29.92424242424244,37.87755102040816
1950,53.393939393939405,19.551020408163268
1951,48.6060606060606,33.63265306122448
1952,58.22727272727276,76.34693877551018
1953,17.681818181818183,25.040816326530603
1954,31.803030303030305,20.57142857142856
1955,32.75757575757575,13.40816326530612
1956,29.333333333333343,17.897959183673464
1957,15.681818181818192,19.87755102040817
1958,31.242424242424224,21.34693877551021
1959,13.999999999999998,34.61224489795917
1960,38.31818181818183,15.591836734693878
1961,28.27272727272728,8.612244897959183
1962,37.590909090909086,12.510204081632647
1963,33.65151515151516,13.265306122448983
1964,13.8939393939394,3.367346938775512
1965,35.63636363636366,13.0
1966,23.2121212121212,31.06122448979592
1967,32.696969696969695,19.346938775510207
1968,30.57575757575757,14.591836734693876
1969,15.81818181818182,9.346938775510209
