year,R1,R2
2023,70.972046,15.732843
2024,124.47233,49.182613
2025,181.31915,57.624535
2026,152.97865,28.305151
2027,140.13354,28.31263
2028,301.49475,20.819862
2029,152.69388,19.314756
2030,184.92548,39.73895
2031,74.10484,152.45651
2032,130.33763,26.952766
2033,15.729763,34.621
2034,166.77724,25.612005
2035,436.09753,34.77899
2036,279.26596,30.829563
2037,218.14647,29.623896
2038,533.9592,49.127037
2039,169.0983,19.706312
2040,124.37583,32.787354
2041,67.28003,45.219406
2042,255.86221,42.615734
2043,272.41357,42.171547
2044,535.7447,60.443592
2045,127.64646,63.64884
2046,356.1201,35.50776
2047,109.10998,12.474625
2048,498.3921,14.884614
2049,128.34726,98.71543
2050,233.35107,30.47772
2051,417.14444,140.71034
2052,176.86313,52.14606
2053,448.646,30.372396
2054,337.2285,44.502495
2055,763.70337,32.987564
2056,420.69193,93.10569
2057,207.30283,39.904503
2058,443.0125,46.953266
2059,435.85886,49.195488
2060,152.88101,20.736465
2061,497.13483,153.90768
2062,201.35133,75.91675
2063,435.90353,87.00849
2064,274.6296,26.794725
2065,398.4042,40.790478
2066,137.93315,32.30165
2067,625.3777,53.62863
2068,304.6227,40.29553
2069,276.91864,57.831635
2070,363.68552,68.825615
2071,139.40685,79.34607
2072,589.79663,46.6658
2073,202.69164,66.95289
2074,462.20465,64.36137
2075,209.58292,75.81488
2076,313.1087,179.6519
2077,339.99918,59.622887
2078,789.8826,113.77729
2079,401.76147,121.40238
2080,398.35443,67.087234
2081,591.2113,188.18527
2082,695.17065,71.25119
2083,431.29376,38.715443
2084,529.4796,139.73566
2085,418.07047,47.848125
2086,289.7372,296.38293
2087,369.97812,101.54227
2088,294.63974,178.28807
2089,772.8391,243.28319
2090,528.4092,180.99013
2091,576.86176,159.65736
2092,317.5329,175.26482
2093,617.9711,94.639
2094,330.80136,75.45943
2095,559.1675,96.2755
2096,458.7629,263.6144
2097,610.787,235.73668
2098,288.99844,162.24413
2099,380.87943,242.68425
2100,446.4196,137.25897
