,R1,R2
1850,20.925925925925927,16.000000000000004
1851,3.925925925925926,8.600000000000001
1852,16.51851851851852,19.88
1853,6.222222222222222,4.48
1854,32.333333333333336,14.56
1855,34.81481481481482,12.36
1856,10.037037037037036,0.4
1857,25.962962962962965,10.72
1858,26.59259259259259,24.040000000000003
1859,15.333333333333334,12.04
1860,10.0,5.2
1861,17.62962962962963,14.04
1862,47.29629629629631,13.08
1863,27.333333333333336,11.84
1864,11.037037037037038,12.88
1865,7.222222222222222,19.64
1866,10.296296296296296,24.48
1867,6.37037037037037,14.36
1868,17.703703703703702,9.36
1869,28.59259259259259,7.0
1870,35.18518518518518,5.92
1871,16.296296296296298,13.36
1872,13.888888888888893,7.12
1873,15.037037037037036,10.88
1874,18.03703703703704,30.0
1875,1.7037037037037035,10.72
1876,22.66666666666667,17.48
1877,22.0,14.48
1878,12.74074074074074,26.559999999999995
1879,7.074074074074074,12.68
1880,16.85185185185185,0.0
1881,33.629629629629626,25.2
1882,27.703703703703702,11.320000000000002
1883,31.666666666666664,1.32
1884,6.666666666666666,0.0
1885,25.037037037037035,5.96
1886,7.444444444444445,12.08
1887,31.259259259259256,5.5600000000000005
1888,65.44444444444444,5.28
1889,28.777777777777786,19.08
1890,23.03703703703704,1.2000000000000002
1891,18.962962962962965,18.04
1892,22.444444444444443,22.04
1893,49.888888888888886,3.4
1894,21.592592592592588,8.68
1895,19.296296296296298,4.32
1896,19.333333333333336,14.68
1897,15.25925925925926,8.0
1898,25.592592592592595,11.2
1899,28.14814814814815,2.6
1900,15.962962962962962,22.880000000000003
1901,66.8888888888889,23.28
1902,7.037037037037037,10.0
1903,7.555555555555554,1.6
1904,0.5555555555555556,20.96
1905,32.51851851851852,6.0
1906,9.296296296296298,18.84
1907,13.0,16.0
1908,54.85185185185186,3.24
1909,25.333333333333336,12.56
1910,4.703703703703703,24.76
1911,16.074074074074076,10.92
1912,7.0740740740740735,10.6
1913,23.22222222222222,5.48
1914,0.7777777777777777,11.64
1915,20.74074074074074,6.88
1916,9.925925925925927,12.0
1917,12.22222222222222,14.32
1918,40.22222222222222,9.76
1919,6.25925925925926,7.96
1920,3.740740740740741,8.92
1921,41.2962962962963,25.36
1922,16.962962962962962,28.2
1923,23.925925925925927,10.52
1924,18.62962962962963,7.640000000000001
1925,2.259259259259259,2.8
1926,19.85185185185185,18.6
1927,30.22222222222222,19.24
1928,13.185185185185183,24.040000000000003
1929,18.925925925925927,0.8
1930,23.11111111111111,7.68
1931,15.74074074074074,12.84
