year,R1,R2
1963,50.93979,15.708046
1964,31.77192,16.17644
1965,38.999317,5.9515724
1966,73.57751,6.8542542
1967,69.30792,5.129221
1968,45.550312,6.4966516
1969,59.953983,22.073833
1970,72.0214,11.279164
1971,48.914375,21.168726
1972,25.067446,30.78198
1973,62.006466,27.632315
1974,34.99783,16.808224
1975,115.96421,9.130874
1976,97.094,18.871727
1977,56.23832,25.471996
1978,116.25566,30.789919
1979,52.699017,20.228054
1980,73.51452,29.813814
1981,90.18648,12.476621
1982,56.580437,23.37024
1983,70.933945,13.032969
1984,85.89598,15.8264885
1985,55.601433,16.598112
1986,75.346375,32.792217
1987,34.239193,21.904545
1988,39.23972,19.418198
1989,101.20729,9.261793
1990,50.925106,33.851036
1991,39.045475,23.464542
1992,27.96831,27.639215
1993,53.998783,11.069809
1994,58.503624,39.97632
1995,74.38902,29.316525
1996,81.28623,17.812626
1997,111.68807,18.777514
1998,21.662918,14.596461
1999,51.32613,32.56321
2000,47.96561,18.89915
2001,50.917313,19.385092
2002,100.09569,33.876144
2003,102.20723,18.843409
2004,35.924534,24.198647
2005,55.793793,15.163563
2006,28.55043,27.526245
2007,39.48712,20.499342
2008,57.13989,17.880465
2009,108.77339,45.04016
2010,60.733467,25.738153
2011,96.6275,28.953007
2012,49.02899,22.398472
2013,40.836906,23.284204
2014,68.75387,15.784389
2015,67.35806,22.301497
2016,156.54552,18.140627
2017,97.516014,11.489343
2018,47.601467,25.661093
2019,89.86199,24.164797
2020,121.5615,20.113047
2021,124.58026,15.150353
2022,111.840195,17.9124
2023,99.97036,19.439114
2024,156.36877,16.60541
2025,76.9755,24.066698
2026,64.28736,24.101923
2027,84.603714,20.231577
2028,113.99272,18.019545
2029,64.65902,26.027794
2030,39.10883,11.722496
2031,57.72077,20.77471
2032,97.478424,12.77446
2033,134.49037,23.486177
2034,56.17313,23.532892
2035,39.061462,13.646407
2036,44.941273,19.39259
2037,37.562843,14.774485
2038,133.49126,32.58477
2039,182.41582,22.481544
2040,140.4052,23.46759
2041,86.029915,19.054
2042,80.263725,48.577435
2043,43.00357,20.631071
2044,110.46077,18.93179
2045,79.5145,35.789444
2046,89.831345,31.800907
2047,173.27849,30.148087
2048,67.4936,32.28049
2049,140.97092,22.684357
2050,86.09537,22.399778
2051,113.646,46.209995
2052,90.32779,52.944183
2053,63.6589,36.423748
2054,87.18207,27.052528
2055,131.20262,52.949516
2056,147.92111,30.82535
2057,177.86649,25.163336
2058,173.2983,38.90417
2059,163.84357,29.562906
2060,86.20973,37.1532
2061,159.72466,46.76708
2062,102.090904,81.05287
2063,36.792355,26.34023
2064,61.012222,37.529617
2065,112.77053,58.067238
2066,154.88716,61.813377
2067,319.52853,46.11575
2068,91.462524,55.61416
2069,139.93216,45.00078
2070,155.79668,75.1849
2071,87.78433,130.91042
2072,147.79805,67.839165
2073,138.20847,34.689243
2074,53.995182,33.55891
2075,190.09521,23.482935
2076,117.77514,103.47709
2077,117.38297,33.027668
2078,198.38104,53.987793
2079,376.68732,87.375565
2080,215.34383,66.19107
2081,69.698906,65.71762
2082,217.05501,46.35551
2083,160.6908,49.476715
2084,57.756798,43.237648
2085,152.5208,30.535046
2086,122.25706,97.808
2087,211.81902,69.651955
2088,147.29207,118.60015
2089,192.53809,161.50163
2090,165.46248,71.209
2091,134.38524,92.9111
2092,103.16481,63.033714
2093,171.8473,47.16865
2094,93.61401,72.84604
2095,116.82057,54.43474
2096,179.21906,128.45102
2097,120.76834,107.99553
2098,96.19231,69.47661
2099,205.63268,89.36979
2100,157.23135,51.850887
