year,R1,R2
1984,54.670746,7.0818567
1985,96.86759,22.185253
1986,118.934555,9.956143
1987,86.181404,25.315052
1988,124.79125,13.972098
1989,134.59442,9.123815
1990,33.876038,32.995613
1991,59.6185,30.126606
1992,119.007484,19.8143
1993,204.0954,24.457329
1994,93.31242,9.322221
1995,148.90314,25.754562
1996,32.306557,33.404835
1997,82.31105,17.928398
1998,99.37037,11.972776
1999,34.59241,47.345737
2000,120.74111,6.972298
2001,80.38831,14.408625
2002,44.020382,32.731956
2003,31.842995,62.237297
2004,47.09078,35.30198
2005,94.426796,16.98451
2006,124.21614,7.521904
2007,85.1378,30.980186
2008,87.15521,14.826587
2009,41.225292,7.7221622
2010,54.210033,13.425156
2011,75.564964,23.527405
2012,83.3259,58.60756
2013,247.96445,21.413425
2014,274.38715,25.904203
2015,62.02064,26.69494
2016,165.61514,20.367588
2017,99.27663,14.631686
2018,77.90371,25.537498
2019,199.23701,74.87864
2020,89.22039,43.594845
2021,57.658157,35.526894
2022,101.18153,18.614454
2023,225.99698,62.65345
2024,58.712822,22.257113
2025,101.720314,26.674742
2026,97.25609,14.934418
2027,85.21021,45.039513
2028,50.023083,46.54452
2029,63.725365,27.645618
2030,166.51463,23.178703
2031,112.54134,59.90104
2032,109.01908,76.785446
2033,29.363146,35.34356
2034,159.39462,16.588583
2035,291.89615,81.900055
2036,136.13963,79.50246
2037,177.42038,51.75445
2038,201.47806,67.33816
2039,248.97249,42.548843
2040,184.65341,120.611336
2041,136.85179,48.319244
2042,198.9433,90.44242
2043,121.319885,15.979758
2044,458.14838,35.90965
2045,119.74433,98.65337
2046,227.3848,54.270638
2047,112.13491,61.98031
2048,162.78343,50.874886
2049,149.55711,76.499214
2050,82.31694,68.0104
2051,90.5699,147.60747
2052,206.37842,64.20124
2053,96.48992,81.14629
2054,291.32404,62.99927
2055,113.91484,141.8875
2056,299.66647,149.30559
2057,128.5021,97.24349
2058,279.6602,93.603966
2059,180.89601,292.30942
2060,141.49649,50.15782
2061,250.92313,65.13569
2062,116.79145,100.97434
2063,264.6026,104.37693
2064,432.98004,79.91284
2065,216.16792,77.70666
2066,143.99364,133.61896
2067,458.97763,211.30609
2068,277.20398,50.99798
2069,306.79813,160.29074
2070,863.8565,310.85678
2071,313.75742,198.80301
2072,305.07742,95.85483
2073,254.20764,74.95752
2074,152.30766,133.44426
2075,304.55753,60.050213
2076,511.07806,413.3547
2077,474.87616,197.67723
2078,300.31857,241.0696
2079,309.09402,109.166954
2080,363.6784,177.39182
2081,408.25125,243.59872
2082,274.69916,101.594765
2083,352.63382,228.85214
2084,426.19992,448.37814
2085,410.21106,373.6238
2086,764.3328,278.15463
2087,509.2361,516.0974
2088,345.38034,87.782166
2089,597.7251,1020.78735
2090,443.51855,342.1117
2091,697.57,200.56328
2092,490.45645,291.25113
2093,388.8649,297.22986
2094,302.63733,473.36838
2095,290.0467,290.01318
2096,618.5554,443.2075
2097,644.9924,301.06067
2098,305.48502,172.04388
2099,518.9584,632.0971
2100,424.08514,375.5446
