,R1,R2
1850,9.6,11.541666666666666
1851,24.9,19.166666666666664
1852,35.9,1.7916666666666667
1853,42.6,48.79166666666666
1854,17.55,14.416666666666666
1855,50.85000000000001,16.375
1856,11.9,47.833333333333336
1857,52.75,20.25
1858,42.6,7.0
1859,10.35,35.666666666666664
1860,7.95,20.416666666666668
1861,7.75,15.041666666666666
1862,9.0,16.791666666666664
1863,18.4,19.33333333333333
1864,20.3,13.875
1865,48.55,18.291666666666664
1866,26.450000000000003,14.875
1867,18.3,7.041666666666667
1868,13.85,7.749999999999999
1869,28.2,17.916666666666668
1870,34.95,36.79166666666667
1871,21.65,17.916666666666668
1872,12.05,37.04166666666666
1873,34.35,6.708333333333333
1874,16.65,10.083333333333332
1875,7.95,19.20833333333333
1876,19.3,22.5
1877,7.5,29.791666666666664
1878,13.3,39.00000000000001
1879,20.05,15.166666666666666
1880,48.2,10.458333333333334
1881,36.0,13.208333333333332
1882,8.649999999999999,31.666666666666664
1883,10.5,15.958333333333336
1884,12.5,19.0
1885,14.95,13.916666666666666
1886,12.9,32.583333333333336
1887,0.25,22.0
1888,28.55,9.833333333333332
1889,8.2,3.75
1890,8.4,25.416666666666668
1891,9.0,17.375
1892,38.60000000000001,32.875
1893,9.6,4.541666666666667
1894,22.25,19.833333333333336
1895,23.1,24.666666666666668
1896,12.45,12.541666666666668
1897,23.65,15.416666666666666
1898,21.6,28.08333333333333
1899,12.55,15.875
1900,30.25,10.208333333333332
1901,22.9,11.708333333333332
1902,5.0,19.041666666666668
1903,2.85,14.416666666666668
1904,9.7,5.916666666666667
1905,7.9,9.333333333333334
1906,15.55,15.291666666666668
1907,11.150000000000002,12.625
1908,4.5,25.83333333333333
1909,40.6,8.083333333333332
1910,9.95,3.6666666666666665
1911,20.7,16.208333333333332
1912,10.0,0.2083333333333333
1913,9.55,12.875000000000002
1914,5.25,15.875
1915,31.9,41.79166666666666
1916,26.85,5.958333333333334
1917,7.300000000000001,26.041666666666664
1918,12.8,31.625
1919,3.35,10.541666666666666
1920,27.700000000000003,19.541666666666668
1921,19.25,30.08333333333333
1922,3.1,6.041666666666667
1923,36.5,4.291666666666666
1924,9.55,24.416666666666668
1925,1.55,8.5
1926,27.1,7.666666666666667
1927,37.65,25.25
1928,37.2,18.416666666666668
1929,34.35,13.749999999999998
1930,21.8,8.833333333333332
1931,22.75,7.041666666666667
1932,28.15,10.291666666666666
1933,37.99999999999999,16.666666666666668
1934,13.0,9.916666666666666
1935,34.9,9.208333333333334
1936,21.8,7.625
1937,20.0,24.000000000000004
1938,9.6,5.583333333333334
1939,10.35,12.208333333333332
1940,10.5,5.916666666666667
1941,11.15,17.333333333333332
1942,39.45,13.291666666666664
1943,13.35,37.833333333333336
1944,26.2,14.875
1945,22.25,15.5
1946,4.1,25.833333333333336
1947,28.05,3.583333333333333
1948,47.2,12.666666666666668
1949,9.6,9.625
1950,18.65,24.08333333333333
1951,44.900000000000006,10.124999999999998
1952,26.75,8.5
1953,18.9,8.0
1954,22.4,4.0
1955,28.200000000000003,11.333333333333334
1956,34.7,14.208333333333336
1957,0.5,17.0
1958,11.55,8.291666666666668
1959,8.15,4.833333333333333
1960,39.55,17.291666666666668
1961,20.15,21.500000000000004
1962,15.3,41.625
1963,19.35,26.75
1964,15.4,20.833333333333336
1965,12.7,9.333333333333334
1966,9.55,24.83333333333333
1967,12.0,6.0
1968,44.00000000000001,7.541666666666667
1969,29.7,19.0
1970,2.7,19.75
1971,1.45,2.458333333333333
1972,14.0,17.75
1973,9.4,14.083333333333332
1974,11.8,10.916666666666668
1975,16.3,5.708333333333333
1976,27.8,13.541666666666668
1977,3.25,16.291666666666664
1978,23.05,11.333333333333334
1979,17.3,9.25
1980,27.15,23.625
1981,36.2,10.875
1982,18.7,11.958333333333332
1983,10.15,2.9166666666666665
1984,0.75,17.458333333333336
1985,19.950000000000003,27.416666666666668
1986,0.8999999999999999,8.166666666666668
1987,12.1,19.25
1988,39.3,8.333333333333334
1989,24.2,12.5
1990,1.5,4.25
1991,6.95,9.458333333333334
1992,17.75,8.375
1993,9.25,19.125000000000004
1994,8.9,14.625
1995,14.75,11.791666666666666
1996,4.05,8.708333333333332
1997,19.15,15.375000000000002
1998,10.75,4.416666666666666
1999,15.9,6.875
2000,34.75,11.375
2001,4.85,21.375
2002,11.85,28.45833333333333
2003,16.8,1.0833333333333333
2004,29.55,2.875
2005,1.15,7.25
2006,0.85,10.541666666666668
2007,3.9,2.5
2008,15.0,17.291666666666668
2009,11.3,21.83333333333333
2010,2.3,21.125
2011,17.15,18.291666666666668
2012,18.3,8.333333333333334
2013,4.1,14.666666666666668
2014,12.1,26.70833333333333
2015,17.2,8.541666666666666
2016,13.750000000000002,10.25
2017,10.35,20.166666666666668
2018,31.1,10.958333333333334
2019,25.35,35.0
2020,9.9,16.541666666666668
2021,17.650000000000002,11.875
2022,5.45,28.208333333333336
2023,9.5,23.83333333333333
2024,8.5,6.791666666666666
2025,14.65,14.083333333333332
2026,25.4,11.583333333333334
2027,43.39999999999999,11.708333333333332
2028,2.05,5.375
2029,18.7,20.541666666666668
2030,16.75,16.25
2031,23.75,9.833333333333334
2032,11.0,4.125
2033,0.25,20.333333333333336
2034,6.1,5.791666666666667
